date,power_demand,load_shed,rainfall,mean_temperature,relativehumidity_2m,windspeed_100m,daytime_length
2017-01-01,857,0,0,20.1,0,0,10.766666666666667
2017-01-02,862,0,0,20.1,77.125,7.3875,10.766666666666667
2017-01-03,854,0,0,20.2,75.875,10.591666666666667,10.783333333333333
2017-01-04,857,0,0,20,73.79166666666667,14.145833333333336,10.783333333333333
2017-01-05,846,0,0,19.6,71.125,17.579166666666666,10.783333333333333
2017-01-06,810,0,0,19.3,74,16.745833333333334,10.8
2017-01-07,874,0,0,18.9,72.16666666666667,16.8,10.816666666666666
2017-01-08,871,0,0,19,72.91666666666667,13.920833333333334,10.8
2017-01-09,884,0,0,20,70.29166666666667,13.370833333333337,10.816666666666666
2017-01-10,890,0,0,19.4,69.125,10.762500000000001,10.833333333333334
2017-01-11,868,0,0,19.2,72.79166666666667,16.229166666666668,10.833333333333334
2017-01-12,879,0,0,18.5,69.16666666666667,14.766666666666666,10.85
2017-01-13,801,0,0,17.2,67.45833333333333,18.1625,10.866666666666667
2017-01-14,890,0,0,15.9,57,18.279166666666665,10.866666666666667
2017-01-16,876,0,0,17.4,62.166666666666664,18.320833333333336,10.9
2017-01-17,888,0,0,18.4,65.83333333333333,15.112499999999999,10.916666666666666
2017-01-18,871,0,0,19.3,64.66666666666667,11.058333333333332,10.916666666666666
2017-01-20,820,0,0,19.5,65.875,20.495833333333334,10.95
2017-01-21,884,0,0,19.5,62.75,17.408333333333335,10.95
2017-01-22,892,0,0,19.6,64.04166666666667,18.233333333333334,10.983333333333333
2017-01-23,893,0,0,19.9,67.08333333333333,17.104166666666668,11
2017-01-24,900,0,0,20.1,67.375,15.695833333333335,11.016666666666667
2017-01-25,891,0,0,21,66.45833333333333,14.175000000000002,11.016666666666667
2017-01-26,890,0,0,21.3,67.79166666666667,12.908333333333331,11.033333333333333
2017-01-27,790,0,0,21.3,65.66666666666667,6.6833333333333345,11.066666666666666
2017-01-28,900,0,0,21.7,73.125,6.308333333333334,11.066666666666666
2017-01-29,894,0,0,20,73.79166666666667,14.754166666666663,11.083333333333334
2017-01-30,890,0,0,20.1,63.875,17.079166666666666,11.116666666666667
2017-01-31,894,0,0,20.1,67.91666666666667,13.887499999999998,11.116666666666667
2017-02-01,884,0,0,20.4,69.16666666666667,8.708333333333332,11.133333333333333
2017-02-02,878,0,0,20.8,69.83333333333333,11.670833333333333,11.166666666666666
2017-02-03,788,0,0,20,64.79166666666667,15.85416666666667,11.166666666666666
2017-02-04,842,0,0,20.8,67.04166666666667,15.195833333333333,11.2
2017-02-05,892,0,0,21.4,67.83333333333333,11.491666666666667,11.216666666666667
2017-02-06,890,0,0,21.7,65.54166666666667,9.650000000000002,11.233333333333333
2017-02-07,901,0,0,22.5,65.5,8.329166666666667,11.25
2017-02-08,907,0,0,21.6,68.20833333333333,13.887500000000001,11.266666666666667
2017-02-09,890,0,0,20.8,59.541666666666664,13.475,11.283333333333333
2017-02-10,797,0,0,22.4,60.375,9.758333333333335,11.316666666666666
2017-02-11,900,0,0,23.1,64.29166666666667,4.720833333333332,11.316666666666666
2017-02-12,905,0,0,23.5,67.875,8.445833333333335,11.35
2017-02-13,889,0,0,23.7,61.916666666666664,13.525,11.366666666666667
2017-02-14,893,0,0.3,23.8,63.208333333333336,10.962499999999999,11.383333333333333
2017-02-15,881,0,0,23.5,67.875,9.645833333333334,11.4
2017-02-16,887,0,0,23,62.583333333333336,13.004166666666663,11.433333333333334
2017-02-17,824,0,0,23.2,58.833333333333336,13.458333333333334,11.45
2017-02-18,890,0,0,24.2,58.666666666666664,8.924999999999999,11.466666666666667
2017-02-19,908,0,0,24.6,61.25,5.316666666666666,11.5
2017-02-20,930,0,0.7,24.9,68.79166666666667,10.012500000000001,11.5
