date,power_demand,load_shed,rainfall,mean_apparent_temperature
2020-01-01,230,0,0,20.6
2020-01-02,229,0,0.1,22.6
2020-01-03,,,22.6,21.2
2020-01-04,179,0,2.9,21.2
2020-01-05,194,0,0,19.7
2020-01-06,233,0,0,18.1
2020-01-07,235,0,0,16.8
2020-01-08,235,0,0,17.6
2020-01-09,236,0,0.5,19.3
2020-01-10,215,0,0,19.3
2020-01-11,232,0,0,16.6
2020-01-12,,,0,17.4
2020-01-13,228,0,0,17.8
2020-01-14,238,0,0,18
2020-01-15,242,0,0,19.2
2020-01-16,236,0,0,20.4
2020-01-17,230,0,0,21.5
2020-01-18,240,0,0,21.8
2020-01-19,244,0,0,23.2
2020-01-20,241,0,0,21.5
2020-01-21,237,0,0,18.5
2020-01-22,238,0,0,18.4
2020-01-23,233,0,0,20.2
2020-01-24,232,0,0,20
2020-01-25,221,0,0,17
2020-01-26,250,0,0,17.3
2020-01-27,227,0,0,18.4
2020-01-28,234,0,0,19.9
2020-01-29,225,0,0.2,20.1
2020-01-30,226,0,0.3,21.7
2020-01-31,222,0,0,21.4
2020-02-01,220,0,0,18.9
2020-02-02,220,0,0,17.8
2020-02-03,229,0,0,16.4
2020-02-04,227,0,0,16.7
2020-02-05,222,0,0,19.8
2020-02-06,220,0,0,20.6
2020-02-07,211,0,0,20.3
2020-02-08,222,0,0,19.8
2020-02-09,232,0,0,20.5
2020-02-10,223,0,0,18.8
2020-02-11,217,0,0,18.2
2020-02-12,229,0,0,18.9
2020-02-13,229,0,0,19.1
2020-02-14,227,0,0,21.7
2020-02-15,226,0,0,24.1
2020-02-16,216,0,0,22.9
2020-02-17,229,0,0,24.1
2020-02-18,221,0,0,23.7
2020-02-19,241,0,0,23.8
2020-02-20,224,0,0,24.2
2020-02-21,216,0,0,25
2020-02-22,234,0,0,24.9
2020-02-23,234,0,0,25.7
2020-02-24,239,0,0.5,26.4
2020-02-25,239,0,0.5,25
2020-02-26,230,0,1.9,22.8
2020-02-27,229,0,0,23.6
2020-02-28,220,0,0,23.3
2020-02-29,234,0,0,23.4
2020-03-01,223,0,0,25.5
2020-03-02,241,0,0,27.2
2020-03-03,223,0,0,27.3
2020-03-04,217,0,2,27.2
2020-03-05,85,0,0.2,27
2020-03-06,219,0,0.1,26.1
2020-03-07,236,0,1.7,25.9
2020-03-08,255,0,1.2,27.9
2020-03-09,239,0,0,25.9
2020-03-10,234,0,0,24.2
2020-03-11,270,0,0,27.2
2020-03-12,263,0,0,29.7
2020-03-13,265,0,0,31
2020-03-14,233,0,0,29.3
2020-03-15,235,0,0,27.6
2020-03-16,262,0,0,28.5
2020-03-17,257,0,0,29.1
2020-03-18,272,0,0,28.9
2020-03-19,249,0,0,28.5
2020-03-20,243,0,0.3,28.8
2020-03-21,255,0,0,27.9
2020-03-22,230,0,0.1,27.2
2020-03-23,254,0,0,28
2020-03-24,238,0,0,29.2
2020-03-25,243,0,0,29.5
2020-03-26,249,0,0,31.6
2020-03-27,259,0,0,31.7
2020-03-28,273,0,0,32.7
2020-03-29,,,0,31.7
2020-03-30,247,0,0,30.8
2020-03-31,249,0,0,30.8
2020-04-01,270,0,0,31.4
2020-04-02,293,0,0.4,33.9
2020-04-03,134,0,7,34
2020-04-04,218,0,4,34
2020-04-05,186,0,3.9,33.5
2020-04-06,233,0,0,33.2
2020-04-07,282,0,0,32.3
2020-04-08,284,0,0,33.3
2020-04-09,270,0,0.4,33.6
2020-04-10,270,0,0,33.2
2020-04-11,273,0,0,33.3
2020-04-12,273,0,0.8,32.7
2020-04-13,290,0,0.7,33.7
2020-04-14,305,0,1.5,34.6
2020-04-15,284,0,0.6,34.3
2020-04-16,295,0,1.2,34.9
2020-04-17,291,0,0.4,33.6
2020-04-18,299,0,17.6,33.3
2020-04-19,291,0,0,33.5
2020-04-20,172,0,1.6,33.4
2020-04-21,227,0,6.3,31.5
2020-04-22,202,0,7.1,31.8
2020-04-23,139,0,12.7,31.6
2020-04-24,113,0,31,29.5
2020-04-25,193,0,26.8,29.4
2020-04-26,190,0,13.6,29.4
2020-04-27,248,0,20.4,29.4
2020-04-28,243,0,24.4,29.6
2020-04-29,266,0,10.6,29.8
2020-04-30,234,0,20.2,30.5
2020-05-01,258,0,6.4,31.2
2020-05-02,217,0,18.5,30.5
2020-05-03,262,0,22.3,30
2020-05-04,266,0,1.3,32.2
2020-05-05,266,0,0.2,34.5
2020-05-06,242,0,8.7,33.5
2020-05-07,300,0,0,34.9
2020-05-08,327,0,0,34.3
2020-05-09,325,0,1.1,35.2
2020-05-10,354,0,0.8,36.4
2020-05-11,361,0,0,36.5
2020-05-12,358,0,0,36.2
2020-05-13,339,0,0,35.6
2020-05-14,341,0,0,34.7
2020-05-15,332,0,0.7,34.9
2020-05-16,357,0,0,35.3
2020-05-17,379,0,0.1,35.9
