date,power_demand,load_shed,rainfall,mean_temperature,mean_apparent_temperature,relativehumidity_2m,windspeed_10m,windspeed_100m,daytime_length,dewpoint_2m,cloudcover,soil_temperature_0_to_7cm
2021-01-01,782,0,0,17.6,16.6,0,0,0,10.65,0,0,0
2021-01-02,863,0,0,17.5,16.4,66.91666666666667,9.441666666666666,18.541666666666664,10.666666666666666,10.908333333333333,0,19.7
2021-01-03,870,0,0,17.6,17,64.54166666666667,8.691666666666668,15.400000000000004,10.683333333333334,10.245833333333335,1,19.75
2021-01-04,885,0,0,18.7,18.4,67.04166666666667,6.9416666666666655,12.333333333333334,10.666666666666666,10.887500000000003,0.08333333333333333,19.891666666666666
2021-01-05,894,0,0,19.6,19.5,68.5,7.6875,12.299999999999997,10.683333333333334,12.270833333333334,12.5,20.67083333333333
2021-01-06,912,0,0,21.1,22,67.54166666666667,7.149999999999999,9.929166666666665,10.7,12.795833333333334,0,21.141666666666666
2021-01-07,883,0,0,21.5,22.5,68.875,4.704166666666667,6.0249999999999995,10.7,14.695833333333333,4.791666666666667,22.045833333333338
2021-01-08,826,0,0,20.4,21.1,68.75,4.654166666666668,5.866666666666666,10.716666666666667,14.833333333333329,2.6666666666666665,22.8625
2021-01-09,913,0,0,20.8,21.6,73.79166666666667,6.495833333333334,8.283333333333333,10.733333333333333,15.137500000000003,24.083333333333332,21.520833333333332
2021-01-10,912,0,0,21,21.9,72.08333333333333,6.595833333333335,10.820833333333333,10.733333333333333,15.154166666666667,4.791666666666667,22.650000000000002
2021-01-11,890,0,0,21.2,22.4,71.45833333333333,6.812500000000001,10.57916666666667,10.733333333333333,15.275,1.6666666666666667,22.812500000000004
2021-01-12,939,0,0,18.8,18.2,74.66666666666667,6.833333333333333,10.85,10.75,16.183333333333334,11.708333333333334,22.820833333333336
2021-01-13,941,0,0,16.1,14.7,66.04166666666667,8.829166666666666,17.091666666666665,10.766666666666667,11.745833333333332,3.125,21.633333333333336
2021-01-14,926,0,0,15.8,14.7,63.833333333333336,7.375000000000001,13.066666666666665,10.766666666666667,8.708333333333334,17.083333333333332,19.312499999999996
2021-01-15,889,0,0,16,15.1,69.16666666666667,7.291666666666667,12.941666666666668,10.783333333333333,9.562500000000002,0.16666666666666666,18.995833333333334
2021-01-16,929,0,0,15.9,15.1,70.41666666666667,7.633333333333333,13.283333333333333,10.8,10.108333333333333,0.7083333333333334,19.041666666666664
2021-01-17,968,0,0,16.9,16.6,73.66666666666667,7.037499999999999,13.033333333333337,10.816666666666666,10.770833333333334,20.5,18.745833333333334
2021-01-18,966,0,0,18.2,18.3,72.83333333333333,6.670833333333332,12.287500000000001,10.833333333333334,11.625,21.166666666666668,19.58333333333333
2021-01-19,960,0,0,19.3,19.6,74.70833333333333,7.133333333333333,13.470833333333331,10.85,13.358333333333333,28.083333333333332,20.53333333333333
2021-01-20,979,0,0,20.2,20.9,71.79166666666667,6.679166666666667,10.095833333333331,10.866666666666667,13.570833333333335,16.291666666666668,21.608333333333334
2021-01-21,950,0,0,18.6,18.4,72,5.8500000000000005,11.133333333333333,10.883333333333333,14.700000000000001,18.375,22.583333333333332
2021-01-22,874,0,0,17.1,16.6,68.5,6.745833333333333,12.362499999999999,10.883333333333333,12.091666666666667,9.541666666666666,21.2375
2021-01-23,973,0,0,17.1,16.8,69.54166666666667,6.358333333333334,12.175000000000002,10.9,11.029166666666667,7.25,20.35833333333333
2021-01-24,962,0,0,18.1,18.5,71.75,6.3999999999999995,9.666666666666666,10.933333333333334,11.520833333333334,19.791666666666668,20.037499999999998
2021-01-25,982,0,0,18.3,18.6,72.95833333333333,4.15,5.579166666666666,10.95,12.758333333333335,21.5,20.358333333333338
2021-01-26,986,0,0,17.5,16.7,73.70833333333333,5.983333333333333,11.029166666666667,10.95,13.137499999999998,1.9166666666666667,21.13333333333333
2021-01-27,987,0,0,16.1,14.8,69.875,9.516666666666664,16.866666666666667,10.966666666666667,11.470833333333337,8.375,20.645833333333336
2021-01-28,972,0,0,15.9,14.9,68.29166666666667,9.6625,18.595833333333335,11,9.708333333333332,3,19.329166666666666
2021-01-29,916,0,0.2,16.6,15.9,71.25,8.891666666666664,16.083333333333336,11,10.2875,0.041666666666666664,19.016666666666666
2021-01-30,952,0,0,16.7,15.3,73.66666666666667,8.137499999999998,16.095833333333335,11.016666666666667,11.429166666666667,12.875,19.09166666666667
2021-01-31,989,0,0,15.3,13.9,63.958333333333336,9.95,18.604166666666664,11.05,9.387500000000001,18.583333333333332,19.80416666666666
2021-02-01,969,0,0,16.2,15.1,67.45833333333333,8.05,13.741666666666662,11.066666666666666,8.8,5.166666666666667,18.720833333333335
2021-02-02,963,0,0,16.7,15.8,67.875,8.454166666666666,14.895833333333336,11.083333333333334,9.683333333333335,4.541666666666667,19.166666666666668
2021-02-03,973,0,0,17.6,16.7,66.70833333333333,7.916666666666667,13.824999999999998,11.1,9.870833333333334,0,19.587500000000002
2021-02-04,971,0,0,18.4,17.9,65.25,7.950000000000003,13.274999999999999,11.133333333333333,10.2875,0,20.191666666666666
2021-02-05,898,0,0,19.3,19,64.70833333333333,7.737500000000001,11.916666666666666,11.133333333333333,10.991666666666665,0,20.925
2021-02-06,970,0,0.6,19.1,18.5,64.54166666666667,7.0625,11.270833333333336,11.166666666666666,11.679166666666667,0,21.75
2021-02-07,974,0,0.5,18.8,17.9,66.875,9.999999999999998,17.254166666666666,11.183333333333334,12.29166666666667,7.791666666666667,21.51666666666667
