date,power_demand,load_shed,rainfall,mean_temperature,relativehumidity_2m,windspeed_100m,daytime_length
2022-01-01,888,0,0,17.1,0,0,10.65
2022-01-02,892,0,0,17.4,72.83333333333333,16.48333333333333,10.666666666666666
2022-01-03,892,0,0,17.3,74.25,19.095833333333335,10.683333333333334
2022-01-04,926,0,0,17.1,76,16.870833333333334,10.666666666666666
2022-01-05,906,0,0,16.8,77.375,15.683333333333332,10.683333333333334
2022-01-06,900,0,0,17.6,78.54166666666667,14.1,10.683333333333334
2022-01-07,858,0,0,19,76.29166666666667,11.754166666666668,10.7
2022-01-08,924,0,0,19.7,75.25,14.475000000000001,10.716666666666667
2022-01-09,950,0,0,19.6,76.08333333333333,14.591666666666669,10.733333333333333
2022-01-10,958,0,0,20.5,75.29166666666667,11.620833333333335,10.733333333333333
2022-01-11,967,0,5,20.3,74.79166666666667,8.979166666666668,10.733333333333333
2022-01-12,926,0,3.5,18.9,80.29166666666667,9.799999999999999,10.75
2022-01-13,939,0,1.5,18.3,84.20833333333333,7.595833333333334,10.766666666666667
2022-01-14,876,0,0.5,17.3,81.75,14.55833333333333,10.766666666666667
2022-01-15,950,0,1.8,18,77.16666666666667,13.458333333333334,10.783333333333333
2022-01-16,992,0,0,16.8,72.83333333333333,15.604166666666664,10.8
2022-01-17,997,0,0,16.6,64.625,20.875,10.816666666666666
2022-01-18,999,0,0,16.9,70.125,20.17916666666667,10.833333333333334
2022-01-19,1013,0,0,17,75.45833333333333,18.90833333333333,10.85
2022-01-20,1004,0,0,16.5,75.25,17.179166666666664,10.866666666666667
2022-01-21,940,0,0,17.2,76.83333333333333,11.329166666666666,10.883333333333333
2022-01-22,977,0,0.6,17.9,75.45833333333333,5.095833333333331,10.883333333333333
2022-01-23,976,0,4.5,16.5,78.08333333333333,8.733333333333334,10.9
2022-01-24,1005,0,2.7,18.1,93.08333333333333,11.141666666666666,10.933333333333334
2022-01-25,1015,0,0.1,17.9,78.625,10.333333333333336,10.933333333333334
2022-01-26,1004,0,0.5,17.5,78.79166666666667,9.329166666666667,10.95
2022-01-27,1020,0,0,16.8,81.83333333333333,14.645833333333334,10.966666666666667
2022-01-28,967,0,0,14.6,64.08333333333333,18.1,11
2022-01-29,1027,0,0,15.2,62.666666666666664,15.399999999999999,11
2022-01-30,1020,0,0,15.4,65.58333333333333,15.458333333333337,11.016666666666667
2022-02-01,1039,0,0,17.3,68.08333333333333,9.879166666666665,11.05
2022-02-02,1027,0,0,18.1,69.16666666666667,13.245833333333337,11.083333333333334
2022-02-03,999,0,0.6,19.3,69.08333333333333,14.25,11.1
2022-02-04,746,0,27.1,16.9,74.45833333333333,17.025,11.116666666666667
2022-02-05,883,0,1.5,16.5,92.79166666666667,23.77083333333334,11.133333333333333
2022-02-06,913,0,0,14.9,74.5,17.174999999999997,11.166666666666666
2022-02-07,915,0,0,15.8,76.125,12.691666666666668,11.166666666666666
2022-02-08,934,0,0,16.8,75.25,6.074999999999999,11.2
2022-02-09,931,0,0,17.9,71.95833333333333,6.508333333333333,11.216666666666667
2022-02-10,908,0,15.4,18.1,72.20833333333333,11.420833333333336,11.233333333333333
2022-02-11,903,0,0,18,91.125,8.795833333333333,11.266666666666667
2022-02-12,994,0,0,17.4,75.54166666666667,15.687500000000002,11.283333333333333
2022-02-13,1009,0,0,16.9,65.66666666666667,13.395833333333334,11.3
2022-02-14,1035,0,0,17.6,71.875,15.299999999999997,11.316666666666666
2022-02-15,1037,0,0,17.9,69.70833333333333,16.50416666666667,11.35
2022-02-16,1009,0,0,17.8,69.95833333333333,13.354166666666664,11.366666666666667
2022-02-17,1033,0,0,19.1,68.58333333333333,12.116666666666667,11.4
2022-02-18,959,0,0,19.3,67.375,9.71666666666667,11.4
2022-02-19,1013,0,0,19.2,63.166666666666664,10.575000000000001,11.433333333333334
2022-02-20,998,0,0.3,18.4,61.875,10.191666666666668,11.45
2022-02-21,1017,0,0,18.6,68.04166666666667,13.983333333333329,11.483333333333333
2022-02-22,1027,0,0,19.9,69.83333333333333,11.375,11.5
2022-02-23,1061,0,0,20.7,65.5,17.158333333333335,11.516666666666667
2022-02-24,1019,0,0.2,21.6,63.25,13.187499999999998,11.55
2022-02-25,951,0,4.4,20.6,75.08333333333333,14.404166666666669,11.566666666666666
2022-02-26,1050,0,0.1,21.8,85.5,11.533333333333333,11.6
2022-02-27,988,0,0.2,21.5,75.625,9.866666666666669,11.616666666666667
2022-02-28,1074,0,0.8,22.9,75.75,10.920833333333334,11.65
2022-03-01,1081,0,0,22,75.25,10.412500000000001,11.65
2022-03-02,1079,0,0,22.8,60.916666666666664,11.970833333333333,11.683333333333334
2022-03-03,1078,0,0,22.4,63.041666666666664,11.962499999999999,11.7
2022-03-04,992,0,0,22.7,62.625,11.987499999999999,11.733333333333333
2022-03-05,1110,0,0,23.7,61.583333333333336,12.895833333333334,11.75
2022-03-06,1128,0,0,23.1,58.541666666666664,15.8375,11.783333333333333
2022-03-07,1158,0,0,24,53.666666666666664,14.720833333333331,11.8
2022-03-08,1181,0,0,25,57,18.40833333333333,11.833333333333334
2022-03-09,1177,0,0,24.5,58,17.266666666666666,11.85
2022-03-10,1168,0,0,24.5,56.791666666666664,10.995833333333332,11.883333333333333
2022-03-11,1060,0,0,25,58.458333333333336,11.333333333333334,11.9
2022-03-12,1200,0,0,25.6,57.291666666666664,13.850000000000001,11.933333333333334
2022-03-13,1161,0,0,25.5,51.416666666666664,16.829166666666666,11.95
2022-03-14,1176,0,0,26.8,52.208333333333336,13.866666666666665,11.966666666666667
2022-03-15,1241,0,0,27,51.916666666666664,16.570833333333336,12
2022-03-16,1313,0,0,27.7,50.25,10.6625,12.016666666666667
2022-03-17,1322,0,0,27.8,54.041666666666664,10.758333333333333,12.05
2022-03-18,1264,0,0,27.9,54.791666666666664,14.558333333333332,12.066666666666666
2022-03-19,1371,0,0,28.4,58.458333333333336,12.987499999999999,12.1
2022-03-20,1402,0,0,28.8,52.041666666666664,15.404166666666669,12.116666666666667
2022-03-21,1411,0,0,28.3,46.583333333333336,21.61666666666667,12.133333333333333
2022-03-22,1426,0,0.7,28.8,63.25,14.862499999999999,12.166666666666666
2022-03-23,1011,0,0.5,28.5,65.875,12.341666666666667,12.183333333333334
2022-03-24,1426,0,0,29.2,68.91666666666667,8.137500000000001,12.216666666666667
2022-03-25,1398,0,0,29.4,54.666666666666664,18.804166666666667,12.233333333333333
2022-03-26,1477,0,0,29.9,65.91666666666667,23.950000000000006,12.266666666666667
2022-03-27,1422,0,0,29.4,57.916666666666664,18.175,12.283333333333333
2022-03-28,1519,0,0,28.1,63.291666666666664,12.908333333333331,12.3
2022-03-29,1480,0,0.5,27.3,71.375,18.3375,12.333333333333334
2022-03-30,1471,0,0.8,27.4,77.20833333333333,14.945833333333331,12.35
2022-03-31,1521,0,0.7,28.3,78.70833333333333,15.500000000000002,12.383333333333333
2022-04-01,1486,0,0.3,29.6,74.25,15.600000000000001,12.4
2022-04-02,1485,0,2.1,28.3,70,19.087500000000002,12.416666666666666
2022-04-03,1389,0,0.6,28.4,77.375,18.770833333333336,12.45
2022-04-04,1314,0,2.3,30.1,76.29166666666667,14.295833333333336,12.466666666666667
2022-04-05,1407,0,0,29.8,67.04166666666667,26.954166666666666,12.5
2022-04-06,1506,0,0,29.7,67.41666666666667,25.29166666666667,12.516666666666667
2022-04-07,1368,0,0.1,29.2,65.25,19.437499999999996,12.533333333333333
2022-04-08,1490,0,1.7,29.5,69.33333333333333,13.633333333333333,12.566666666666666
2022-04-09,1479,0,0.2,29.4,69.41666666666667,14.12083333333333,12.583333333333334
2022-04-10,1382,0,1.4,29.3,68.33333333333333,13.291666666666666,12.616666666666667
2022-04-11,1532,0,0.3,27.1,71.54166666666667,13.316666666666668,12.633333333333333
2022-04-12,1585,0,1,28.1,78.83333333333333,17.662499999999998,12.666666666666666
2022-04-13,1610,0,2.8,30.1,79.875,11.845833333333331,12.683333333333334
2022-04-14,1534,0,0,30.7,72.58333333333333,17.833333333333332,12.683333333333334
2022-04-15,1596,0,0,32.1,70.79166666666667,18.10833333333333,12.716666666666667
2022-04-16,1635,0,1.1,31.1,58.375,18.783333333333335,12.733333333333333
2022-04-17,1508,0,0,30.2,68.25,20.495833333333334,12.766666666666667
2022-04-18,1618,0,3.5,29.7,70.95833333333333,20.604166666666668,12.783333333333333
2022-04-19,1492,0,4.6,29.4,71.45833333333333,15.058333333333335,12.816666666666666
2022-04-20,1017,0,5.8,25.6,73.25,17.2375,12.833333333333334
2022-04-21,1234,0,1.6,26.3,84.08333333333333,19.108333333333334,12.866666666666667
2022-04-22,959,0,7.7,26.2,82.125,15.66666666666667,12.883333333333333
2022-04-23,1351,0,0,29.9,87.875,15.033333333333331,12.883333333333333
2022-04-24,1438,0,0,31.2,68.54166666666667,14.77916666666667,12.916666666666666
2022-04-25,1585,0,0,31.1,56,20.712499999999995,12.933333333333334
2022-04-26,1673,0,0,31.1,57.208333333333336,19.595833333333335,12.966666666666667
2022-04-27,1625,0,1.6,30.6,70.41666666666667,18.445833333333336,12.983333333333333
2022-04-28,1591,0,0,29.4,72.54166666666667,16.875,13
2022-04-29,1384,0,11.4,29.8,72.58333333333333,15.729166666666666,13.016666666666667
2022-04-30,1162,0,0.5,28.7,75.41666666666667,14.975,13.05
2022-05-01,1362,0,4.9,27.4,75.95833333333333,19.770833333333332,13.066666666666666
2022-05-02,1176,0,2.7,28.1,75.20833333333333,15.808333333333335,13.083333333333334
2022-05-03,878,0,16.3,25.7,75.91666666666667,16.354166666666664,13.1
2022-05-04,1043,0,12.4,25.3,84.75,15.079166666666671,13.133333333333333
2022-05-05,1165,0,5.4,26.8,85.20833333333333,16.59583333333333,13.133333333333333
2022-05-06,1057,0,13.1,26.7,80.875,11.354166666666664,13.166666666666666
2022-05-07,1178,0,1,27.8,83.5,8.091666666666665,13.183333333333334
2022-05-08,1276,0,0.7,28.8,80.375,8.750000000000002,13.2
2022-05-09,1255,0,0.1,28,75,11.033333333333333,13.216666666666667
2022-05-10,1159,0,7.1,26.3,77.41666666666667,15.404166666666667,13.233333333333333
2022-05-11,1176,0,27,26.5,88.33333333333333,16.379166666666666,13.25
2022-05-12,1329,0,3.1,28.3,90.75,16.69583333333333,13.283333333333333
2022-05-13,1031,0,10.2,28.9,82.5,22.708333333333332,13.283333333333333
2022-05-14,1330,0,0,30.6,81.79166666666667,22.495833333333334,13.316666666666666
2022-05-15,1408,0,0,30.8,76,26.991666666666664,13.316666666666666
2022-05-16,1467,0,0,30.9,74.125,29.575000000000003,13.35
2022-05-17,1272,0,0,30.7,73.70833333333333,25.8875,13.35
2022-05-18,1417,0,0,31.1,73.41666666666667,26.391666666666666,13.366666666666667
2022-05-19,1235,0,5.2,30.5,73.45833333333333,22.745833333333334,13.383333333333333
2022-05-20,1157,0,0.7,29.7,77.375,22.804166666666664,13.4
2022-05-21,996,0,7,29.1,79.79166666666667,17.59166666666667,13.416666666666666
2022-05-22,1275,0,0.2,28.7,81.41666666666667,17.179166666666664,13.433333333333334
2022-05-23,1344,0,2,28.8,78.91666666666667,10.170833333333333,13.433333333333334
2022-05-24,1311,0,4.1,29.3,78.5,8.387500000000001,13.45
2022-05-25,1110,0,8,29.2,76.125,9.200000000000001,13.466666666666667
2022-05-26,1296,0,2.2,29,77.20833333333333,5.7625,13.466666666666667
2022-05-27,1338,0,0.7,28.9,77.08333333333333,7.341666666666666,13.483333333333333
2022-05-28,825,0,13.1,28.7,77.70833333333333,11.108333333333334,13.5
2022-05-29,1392,0,25.8,27,80.79166666666667,13.645833333333336,13.516666666666667
2022-05-30,1392,0,0.5,28.8,88.70833333333333,12.820833333333335,13.516666666666667
2022-05-31,1364,0,12.4,28.5,81.70833333333333,23.008333333333336,13.533333333333333
2022-06-01,1407,0,1.4,29.1,83.5,21.249999999999996,13.533333333333333
2022-06-02,1114,0,6.8,28.3,82.75,10.1125,13.55
2022-06-03,1404,0,2.8,29.3,84.625,12.995833333333335,13.566666666666666
2022-06-04,1368,0,6.5,30.6,82.29166666666667,17.941666666666663,13.583333333333334
