date,power_demand,load_shed,rainfall,mean_temperature,mean_apparent_temperature,relativehumidity_2m,windspeed_10m,windspeed_100m,daytime_length,dewpoint_2m,cloudcover,soil_temperature_0_to_7cm
2019-01-01,799,0,0,17.1,15.8,0,0,0,10.65,0,0,0
2019-01-02,827,0,0,17.4,16.1,63.416666666666664,8.825,17.479166666666664,10.666666666666666,9.591666666666669,0,18.654166666666665
2019-01-03,794,0,0,17,15.8,62.5,8.195833333333333,14.770833333333334,10.666666666666666,9.3875,0,18.90833333333333
2019-01-04,778,0,0,16.9,15.8,65.70833333333333,8.345833333333331,13.225000000000001,10.683333333333334,9.820833333333335,0,18.7375
2019-01-05,825,0,0,17,16,65.58333333333333,7.508333333333333,12.25,10.683333333333334,9.733333333333333,0,18.61666666666667
2019-01-06,861,0,0,17.7,16.7,69.5,9.066666666666665,16.895833333333332,10.683333333333334,10.808333333333335,6.125,18.69166666666667
2019-01-07,849,0,0,17.7,17.1,65.79166666666667,8.270833333333332,14.145833333333337,10.7,10.4625,5.5,19.266666666666662
2019-01-08,864,0,0,18.6,17.4,69.75,7.829166666666669,13.012500000000001,10.716666666666667,11.349999999999996,0,19.40416666666666
2019-01-09,888,0,0,18.2,17.6,61.541666666666664,10.120833333333335,19.870833333333334,10.733333333333333,10.470833333333333,1.625,19.82916666666667
2019-01-10,856,0,0,17.2,16.1,65.95833333333333,7.087499999999999,12.891666666666666,10.716666666666667,11.079166666666666,0.16666666666666666,20.070833333333336
2019-01-11,808,0,0,17.3,16.5,64.29166666666667,8.008333333333336,13.299999999999999,10.733333333333333,9.533333333333333,0,19.408333333333335
2019-01-12,861,0,0,18.4,17.8,69.04166666666667,8.433333333333334,15.887499999999998,10.75,11.016666666666666,1.25,19.2375
2019-01-13,892,0,0,18.7,18,66.83333333333333,8.441666666666668,15.645833333333336,10.75,11.558333333333332,3.7083333333333335,20.124999999999996
2019-01-14,877,0,0,18.6,17.9,65.79166666666667,8.729166666666666,15.029166666666667,10.766666666666667,11.504166666666665,0.25,20.412499999999998
2019-01-15,890,0,0,17.6,16.2,66.41666666666667,8.35,14.5375,10.783333333333333,11.508333333333333,1.2916666666666667,20.349999999999998
2019-01-16,864,0,0,17.1,15.7,59.5,8.533333333333333,16.241666666666667,10.8,8.579166666666666,0.125,19.820833333333333
2019-01-17,894,0,0,18.2,17.5,57.75,7.575,15.175000000000002,10.8,8.266666666666666,0,19.325000000000006
2019-01-18,855,0,0,18.7,18.4,65.04166666666667,8.225,14.258333333333331,10.816666666666666,11.158333333333333,0,20.204166666666666
2019-01-19,901,0,0,18.8,18.3,69.375,7.9333333333333345,14.012499999999998,10.85,12.399999999999999,3.7916666666666665,20.625000000000004
2019-01-20,943,0,0,19.1,18.7,65.75,7.3374999999999995,12.962499999999999,10.866666666666667,11.616666666666667,0.375,20.929166666666664
2019-01-21,956,0,0,19,19,64.91666666666667,7.408333333333334,13.112500000000002,10.866666666666667,11.745833333333332,0.75,21.129166666666663
2019-01-22,924,0,0,19.9,20.4,66.70833333333333,5.575,9.141666666666666,10.883333333333333,11.999999999999998,0.625,21.308333333333334
2019-01-23,945,0,0,21.2,21.8,65.91666666666667,3.8333333333333335,4.85,10.9,12.670833333333333,0,21.441666666666663
2019-01-25,875,0,0,21.1,21.1,66.5,8.058333333333334,12.516666666666671,10.933333333333334,13.929166666666665,1.8333333333333333,22.625000000000004
2019-01-26,895,0,0,21.3,21.1,64.54166666666667,8.533333333333333,16.883333333333333,10.95,13.625,3.9166666666666665,22.966666666666665
2019-01-27,972,0,0,21.5,21,63.5,10.062499999999998,18.554166666666667,10.966666666666667,13.89583333333333,54.25,22.425
2019-01-28,985,0,0,20.5,19.8,60.541666666666664,10.5375,19.275000000000002,10.983333333333333,13.1,30.833333333333332,23.000000000000004
2019-01-29,1000,0,0,18.7,16.6,65.625,12.358333333333333,21.38333333333334,11,13.516666666666664,15.333333333333334,22.629166666666663
2019-01-30,697,0,0,17.3,15.7,52.666666666666664,12.212499999999999,21.85833333333333,11.016666666666667,8.420833333333333,10.916666666666666,21.508333333333336
2019-01-31,968,0,0,18.6,17.4,56.458333333333336,8.916666666666666,15.787499999999996,11.05,7.9125000000000005,0,20.204166666666662
2019-02-01,916,0,0,19.3,19.1,58.666666666666664,8.783333333333333,16.216666666666665,11.05,9.708333333333334,0.3333333333333333,20.758333333333333
2019-02-02,967,0,0,19.8,19.3,64.79166666666667,6.5708333333333355,11.279166666666669,11.083333333333334,11.791666666666666,13.5,21.616666666666664
2019-02-03,971,0,0,20.2,19.5,63.625,8.45,13.149999999999997,11.1,11.895833333333334,0.3333333333333333,22.070833333333336
2019-02-04,1003,0,0,19.7,18.5,58,8.025,13.408333333333337,11.1,10.558333333333335,0.16666666666666666,22.187500000000004
2019-02-05,999,0,0,18.9,17.7,55.083333333333336,9.095833333333333,15.866666666666665,11.133333333333333,9.441666666666666,0.125,22.02916666666667
2019-02-06,988,0,0,19.5,19.1,56.833333333333336,8.441666666666668,13.833333333333336,11.15,9.191666666666666,14.166666666666666,21.44583333333333
2019-02-07,958,0,0,22.1,22.6,59.083333333333336,5.579166666666667,8.312500000000002,11.166666666666666,10.587500000000002,9.333333333333334,21.691666666666666
2019-02-08,664,0,1.8,22.1,22.9,59,4.8500000000000005,6.7,11.2,13.14583333333333,9.958333333333334,23.329166666666666
