date,power_demand,load_shed,rainfall,mean_temperature,mean_apparent_temperature,relativehumidity_2m,windspeed_10m,windspeed_100m,daytime_length,dewpoint_2m,cloudcover,soil_temperature_0_to_7cm
2021-01-01,302,0,0,18.4,18.8,0,0,0,10.616666666666667,0,0,0
2021-01-02,313,0,0,18.2,18.5,71.875,3.079166666666666,5.041666666666668,10.633333333333333,12.595833333333333,4.666666666666667,18.879166666666666
2021-01-03,316,0,0,18.1,18.5,68.5,2.7375000000000003,4.675,10.65,11.804166666666667,0.375,18.845833333333335
2021-01-04,311,0,0,18.8,19.6,70.20833333333333,2.716666666666667,4.854166666666667,10.633333333333333,12.008333333333338,4.583333333333333,18.724999999999998
2021-01-05,322,0,0,19.3,20.4,73.58333333333333,2.470833333333333,4.058333333333334,10.65,13.4625,5.5,19.5125
2021-01-06,316,0,0,19.2,20.4,74.33333333333333,2.5791666666666666,4.108333333333333,10.666666666666666,14.074999999999996,0.4166666666666667,20.09583333333333
2021-01-07,324,0,0,19.5,20.8,77.08333333333333,2.8000000000000003,4.416666666666667,10.666666666666666,14.550000000000002,3.0833333333333335,20.483333333333338
2021-01-08,314,0,0,19.5,20.5,78.625,3.7291666666666674,5.795833333333333,10.683333333333334,15.195833333333333,1.25,21.120833333333334
2021-01-09,329,0,0,18.9,20,74.45833333333333,3.6916666666666664,6.079166666666666,10.7,14.333333333333334,2.5416666666666665,21.074999999999996
2021-01-10,328,0,0,18.8,20,76.41666666666667,3.0749999999999997,5.4125000000000005,10.683333333333334,14.262500000000001,19.375,20.7625
2021-01-11,323,0,0,19.3,20.5,80,3.6749999999999994,6.541666666666668,10.7,14.920833333333336,18.5,21.016666666666666
2021-01-12,335,0,0,19.1,20,79.16666666666667,3.8041666666666667,6.095833333333332,10.716666666666667,15.204166666666667,16,21.370833333333334
2021-01-13,326,0,0,17.8,18,75.375,3.724999999999999,5.483333333333334,10.733333333333333,14.28333333333333,10,20.875
2021-01-14,319,0,0,16.9,16.8,69.83333333333333,3.2875,5.187500000000001,10.733333333333333,11.770833333333334,14.958333333333334,19.783333333333335
2021-01-15,311,0,0,16.9,16.7,69.875,3.4583333333333326,5.579166666666666,10.75,11,8.791666666666666,19.062499999999996
2021-01-16,326,0,0,15.9,15.4,68.08333333333333,3.258333333333333,5.6000000000000005,10.783333333333333,10.354166666666664,4.375,18.704166666666666
2021-01-17,334,0,0,16.8,17.1,69.5,3.4375000000000004,5.383333333333333,10.8,9.691666666666668,5.625,18.341666666666665
2021-01-18,331,0,0,18.4,19.3,74.91666666666667,2.8375,4.758333333333333,10.8,11.875000000000002,3.5416666666666665,18.825000000000003
2021-01-19,329,0,0,17.3,18,76.75,3.0374999999999996,4.654166666666667,10.816666666666666,13.799999999999997,6.041666666666667,20.01666666666667
2021-01-20,311,0,2.6,17.6,18.2,77.875,2.8499999999999996,5.258333333333334,10.833333333333334,13.162500000000001,32.75,19.404166666666665
2021-01-21,339,0,2.4,18.2,18.9,77.91666666666667,3.5291666666666663,6.129166666666667,10.85,13.445833333333335,51.041666666666664,19.64166666666667
2021-01-22,313,0,0,17.3,17.1,77.66666666666667,4.520833333333333,6.470833333333332,10.85,13.895833333333334,43,20.104166666666668
2021-01-23,327,0,0,16.9,16.9,67.08333333333333,4.05,6.541666666666667,10.883333333333333,10.591666666666669,2.4166666666666665,18.599999999999998
2021-01-24,339,0,0,16.7,16.9,69.79166666666667,3.2958333333333325,5.5,10.9,10.941666666666665,1.1666666666666667,18.462500000000002
