date,power_demand,load_shed,rainfall,mean_temperature,relativehumidity_2m,windspeed_100m,daytime_length
2020-01-01,318,0,0,19.4,0,0,10.616666666666667
2020-01-02,320,0,0,19.8,72.66666666666667,11.020833333333334,10.616666666666667
2020-01-04,294,0,0,17.8,81.45833333333333,8.25,10.65
2020-01-05,307,0,3.2,16.5,83.16666666666667,5.845833333333334,10.633333333333333
2020-01-06,307,0,0,15.2,86.54166666666667,5.8,10.65
2020-01-07,319,0,0,16.1,79.33333333333333,6.183333333333333,10.666666666666666
2020-01-08,329,0,0,17,77.66666666666667,4.204166666666667,10.683333333333334
2020-01-09,323,0,0.5,17.6,78.875,3.6624999999999996,10.683333333333334
2020-01-10,301,0,0,17.5,82.5,4.158333333333333,10.7
2020-01-11,319,0,0,16.9,81.875,4.683333333333334,10.7
2020-01-13,316,0,0,17.2,77,4.9416666666666655,10.716666666666667
2020-01-14,321,0,0,17.8,81.79166666666667,4.204166666666667,10.733333333333333
2020-01-15,317,0,0,17.8,78.79166666666667,4.1875,10.75
2020-01-16,319,0,0,18.5,80.20833333333333,4.104166666666667,10.75
2020-01-17,310,0,0,19.2,78.75,4.9125,10.766666666666667
2020-01-18,331,0,0,19.1,76.70833333333333,5.541666666666667,10.8
2020-01-19,315,0,0.3,19.1,78.125,5.762499999999999,10.816666666666666
2020-01-20,327,0,0.1,18.5,79.45833333333333,7.270833333333333,10.816666666666666
2020-01-21,322,0,0,17.4,82.25,6.679166666666667,10.833333333333334
2020-01-22,322,0,0,17,74.125,4.833333333333333,10.85
2020-01-23,321,0,0,16.1,70.08333333333333,5.9375,10.866666666666667
2020-01-24,313,0,0,15.6,70.125,6.454166666666666,10.883333333333333
2020-01-25,324,0,0,16,68.75,6.758333333333333,10.9
2020-01-26,311,0,0,15.8,69.16666666666667,5.483333333333333,10.916666666666666
2020-01-27,329,0,0,15.6,72.875,5.341666666666668,10.933333333333334
2020-01-28,310,0,0.1,16.5,74.83333333333333,6.016666666666667,10.95
2020-01-29,317,0,0,17.4,74.95833333333333,6.149999999999999,10.966666666666667
2020-01-30,319,0,1.2,18.4,73.33333333333333,5.1083333333333325,11
2020-01-31,310,0,1.4,17.8,79.33333333333333,4.8875,11.016666666666667
2020-02-01,322,0,0,17.8,85.33333333333333,5.491666666666667,11.016666666666667
2020-02-02,323,0,0,16.6,75.75,5.774999999999999,11.05
2020-02-03,310,0,0,15.9,69.16666666666667,7.333333333333335,11.066666666666666
2020-02-04,314,0,0,16.3,65.125,5.9125000000000005,11.083333333333334
2020-02-05,326,0,0,17.7,72.54166666666667,5.404166666666668,11.1
2020-02-06,312,0,0,17,71.66666666666667,7.004166666666667,11.133333333333333
2020-02-07,313,0,0,17.1,67.29166666666667,6.224999999999999,11.133333333333333
2020-02-08,334,0,0,18.5,62.75,5.891666666666667,11.166666666666666
2020-02-09,325,0,0,19.3,62.333333333333336,6.024999999999999,11.183333333333334
