date,power_demand,load_shed,rainfall,mean_temperature,relativehumidity_2m,windspeed_100m,daytime_length
2020-07-11,369,0,84.1,25.7,93.16666666666667,21.787500000000005,13.583333333333334
2020-07-12,399,0,45.1,25.1,95.625,18.366666666666667,13.566666666666666
2020-07-13,414,0,11.1,26.4,98.66666666666667,11.133333333333333,13.566666666666666
2020-07-14,454,0,25.1,27.2,91.75,6.624999999999999,13.533333333333333
2020-07-15,477,0,28.8,26.9,88.375,9.041666666666666,13.533333333333333
2020-07-16,500,0,12.2,27.9,87.5,5.3374999999999995,13.533333333333333
2020-07-17,486,0,10,28.1,85.45833333333333,5.275,13.5
2020-07-18,495,0,20.5,27.6,85.41666666666667,4.991666666666666,13.5
2020-07-19,459,0,52.7,27.1,88.83333333333333,6.720833333333332,13.483333333333333
2020-07-21,421,0,73.1,25.5,93.54166666666667,18.420833333333334,13.45
2020-07-22,446,0,80.9,25.8,95.20833333333333,18.275,13.45
2020-07-23,477,0,16,26.9,94.625,8.5,13.416666666666666
2020-07-24,467,0,12.7,26.8,88.25,10.970833333333333,13.416666666666666
2020-07-25,491,0,1.2,28.2,89.29166666666667,5.629166666666666,13.383333333333333
2020-07-26,523,0,2.9,28.3,81.20833333333333,5.400000000000001,13.383333333333333
2020-07-27,468,0,29.4,27.4,85.20833333333333,3.6874999999999996,13.35
2020-07-28,502,0,6.2,27.9,89.875,6.679166666666667,13.35
2020-07-29,468,0,44.9,26.3,86.20833333333333,4.925,13.316666666666666
2020-07-30,475,0,26.4,26.2,93.79166666666667,8.241666666666665,13.316666666666666
2020-07-31,482,0,10.8,27.3,92.70833333333333,7.837500000000001,13.283333333333333
2020-08-01,490,0,3.3,28.7,88.70833333333333,5.6791666666666645,13.283333333333333
2020-08-02,505,0,1.8,29,84.45833333333333,4.7625,13.266666666666667
2020-08-03,498,0,2.3,30.1,86.16666666666667,3.908333333333332,13.233333333333333
2020-08-04,512,0,3.6,29.8,82.95833333333333,5.2,13.233333333333333
2020-08-05,485,0,18.1,30.3,84.33333333333333,5.920833333333332,13.2
2020-08-06,513,0,26.1,28.6,78.04166666666667,13.904166666666669,13.183333333333334
2020-08-07,492,0,19,28.2,86.375,5.5625,13.166666666666666
2020-08-08,529,0,13.5,28.2,87.41666666666667,5.220833333333334,13.15
2020-08-09,508,0,16.5,27.9,87.79166666666667,6.654166666666669,13.116666666666667
2020-08-10,533,0,12.7,27.8,88.20833333333333,4.229166666666667,13.116666666666667
2020-08-11,487,0,18.8,27,87.91666666666667,3.9958333333333336,13.083333333333334
2020-08-12,514,0,22.5,28,91.5,7.783333333333331,13.066666666666666
2020-08-13,540,0,1.6,28.9,86.54166666666667,10.970833333333333,13.05
2020-08-14,478,0,13,29.4,80,5.204166666666666,13.016666666666667
2020-08-15,490,0,31.2,27.6,80.70833333333333,6.641666666666667,13.016666666666667
2020-08-16,499,0,31.2,26.9,88.75,9.783333333333333,12.983333333333333
2020-08-17,480,0,41,26,89.54166666666667,12.175000000000002,12.966666666666667
2020-08-18,492,0,42,26.3,92.375,14.133333333333333,12.933333333333334
2020-08-19,491,0,24.1,27.3,92.04166666666667,10.916666666666666,12.916666666666666
2020-08-20,484,0,30.7,27,87.16666666666667,10.112499999999999,12.9
2020-08-21,497,0,23.7,26,88.625,7.875,12.866666666666667
2020-08-22,451,0,69.4,25.8,90.125,7.079166666666666,12.866666666666667
2020-08-23,488,0,43.7,26.5,93.54166666666667,8.937499999999998,12.833333333333334
2020-08-24,514,0,6.5,27.9,89.45833333333333,7.133333333333333,12.816666666666666
2020-08-25,501,0,28.1,28.6,87.375,4.270833333333333,12.8
2020-08-26,507,0,10.9,28.2,85.125,7.8125,12.766666666666667
2020-08-27,507,0,10.9,27.3,82.70833333333333,9.391666666666664,12.75
2020-08-28,444,0,25.9,26.3,86.29166666666667,4.2749999999999995,12.716666666666667
2020-08-29,494,0,21.1,26.7,90.91666666666667,4.3500000000000005,12.7
2020-08-30,474,0,18.6,26.8,90.45833333333333,4.270833333333333,12.683333333333334
2020-08-31,494,0,19.1,26.7,91.08333333333333,4.85,12.65
2020-09-01,482,0,47.2,26.9,92.04166666666667,5.041666666666667,12.633333333333333
2020-09-02,505,0,4.4,27.9,91.08333333333333,7.962499999999999,12.616666666666667
2020-09-03,529,0,1.9,28.4,86.625,5.754166666666667,12.583333333333334
2020-09-04,505,0,0.1,28.9,84.58333333333333,5.604166666666665,12.566666666666666
2020-09-05,518,0,2.4,28.2,83.33333333333333,4.2749999999999995,12.533333333333333
2020-09-06,530,0,11.9,27.3,85.04166666666667,5.879166666666666,12.516666666666667
2020-09-07,491,0,10.3,26.7,87.125,5.125000000000001,12.5
2020-09-08,500,0,12.2,26.5,88.45833333333333,4.975,12.466666666666667
2020-09-09,549,0,13.5,27.5,88.91666666666667,4.733333333333333,12.433333333333334
2020-09-10,508,0,7.1,26.7,87.79166666666667,5.291666666666667,12.416666666666666
2020-09-11,474,0,23.5,26.8,91.08333333333333,6.416666666666667,12.383333333333333
2020-09-12,486,0,40.3,26.3,89.875,6.425,12.366666666666667
2020-09-13,508,0,26.9,26.9,93.41666666666667,6.2124999999999995,12.35
2020-09-14,467,0,26.3,26.5,89.20833333333333,5.449999999999999,12.316666666666666
2020-09-15,465,0,18,26.3,91.45833333333333,4.654166666666666,12.3
2020-09-16,407,0,27.7,26.4,91.5,3.8874999999999997,12.266666666666667
2020-09-17,464,0,29.6,26,92,7.7250000000000005,12.25
2020-09-18,502,0,2.6,28,93.54166666666667,4.570833333333333,12.233333333333333
2020-09-19,513,0,0,30.2,83.04166666666667,5.5249999999999995,12.2
