date,power_demand,load_shed,rainfall,mean_temperature,relativehumidity_2m,windspeed_100m,daytime_length
2016-01-01,404,0,0,19.1,0,0,10.633333333333333
2016-01-02,422,0,0,19.1,77.33333333333333,5.654166666666668,10.633333333333333
2016-01-03,413,0,0,18.5,76.5,5.925,10.633333333333333
2016-01-04,415,0,0,18.6,78.33333333333333,5.904166666666668,10.65
2016-01-05,418,0,0,18.8,75,8.079166666666667,10.666666666666666
2016-01-06,435,0,0,18.7,74.875,8.016666666666666,10.666666666666666
2016-01-07,444,0,0,18.7,73.08333333333333,7.712499999999999,10.666666666666666
2016-01-08,428,0,0.2,18.9,71.70833333333333,9.145833333333334,10.683333333333334
2016-01-09,455,0,2.4,18.3,73.875,6.908333333333335,10.683333333333334
2016-01-10,448,0,0,18,81.75,11.350000000000001,10.7
2016-01-11,433,0,0,17.7,76.79166666666667,11.674999999999999,10.716666666666667
2016-01-12,444,0,0,17,72.04166666666667,7.162499999999998,10.733333333333333
2016-01-13,438,0,0,17.4,71.41666666666667,5.058333333333334,10.733333333333333
2016-01-14,417,0,0,17.7,74.58333333333333,6.012499999999999,10.75
2016-01-15,449,0,0,17.6,72.91666666666667,6.416666666666667,10.766666666666667
2016-01-16,240,0,0,17.6,73.375,7.179166666666667,10.766666666666667
2016-01-17,469,0,0,17.1,72,7.079166666666666,10.783333333333333
2016-01-18,448,0,0,17.4,72.41666666666667,9.433333333333334,10.8
2016-01-19,420,0,0.2,18.2,74.20833333333333,6.941666666666667,10.816666666666666
2016-01-20,409,0,6.7,17.9,73.66666666666667,10.208333333333334,10.816666666666666
2016-01-21,435,0,0.1,17.8,84.70833333333333,9.345833333333333,10.833333333333334
2016-01-22,459,0,0,16.5,81.54166666666667,11.391666666666666,10.866666666666667
2016-01-23,448,0,0,16,78.54166666666667,17.879166666666666,10.883333333333333
2016-01-24,423,0,0,15.5,74.25,16.90833333333333,10.883333333333333
2016-01-25,465,0,0,15.8,71.45833333333333,14.362499999999997,10.9
2016-01-26,447,0,0,15.6,73.625,13.550000000000002,10.933333333333334
2016-01-27,440,0,0,16.2,72.875,7.970833333333332,10.95
2016-01-28,445,0,0,17.4,70.375,6.466666666666669,10.95
2016-01-29,432,0,0,17.6,68.625,13.495833333333337,10.983333333333333
2016-01-30,433,0,0,17.7,69.875,9.291666666666666,11
2016-01-31,426,0,0.2,18.5,71.75,7.1625000000000005,11.016666666666667
2016-02-01,405,0,0.1,19.8,75.41666666666667,9.995833333333332,11.033333333333333
2016-02-02,409,0,0,19.6,76.75,10.966666666666669,11.05
2016-02-03,420,0,0,19.4,79.33333333333333,8.920833333333334,11.083333333333334
2016-02-04,431,0,0,18.3,76.83333333333333,9.304166666666665,11.083333333333334
2016-02-05,469,0,0,17.7,58.5,11.791666666666664,11.1
2016-02-06,488,0,0,18.9,66.5,9.04583333333333,11.133333333333333
2016-02-07,456,0,0,19.4,69.25,7.895833333333333,11.15
2016-02-08,441,0,0,19.8,70.58333333333333,6.420833333333333,11.166666666666666
2016-02-09,461,0,2.9,19.7,68.83333333333333,7.570833333333333,11.2
2016-02-10,442,0,0,20.5,82.625,6.454166666666667,11.2
2016-02-11,423,0,3.1,20.2,75.45833333333333,8.225,11.233333333333333
2016-02-12,473,0,2.5,20.8,80.66666666666667,9.116666666666667,11.266666666666667
2016-02-13,466,0,0,21,83.58333333333333,7.833333333333336,11.266666666666667
2016-02-14,438,0,0.1,21.5,75.375,8.862499999999999,11.3
2016-02-15,449,0,0,22.4,72.66666666666667,8.879166666666666,11.333333333333334
2016-02-16,463,0,0,22.8,77.70833333333333,7.329166666666667,11.333333333333334
2016-02-17,430,0,0,23,71.83333333333333,8.920833333333334,11.366666666666667
2016-02-18,432,0,0,23.5,66.91666666666667,9,11.383333333333333
2016-02-19,444,0,0,24.3,69.375,10.345833333333333,11.416666666666666
2016-02-20,461,0,0,25.1,69.375,10.754166666666668,11.433333333333334
2016-02-21,446,0,0,26.1,70.75,10.670833333333334,11.45
2016-02-22,441,0,0,24.6,66.25,17.254166666666666,11.483333333333333
2016-02-23,414,0,0,22.7,55.291666666666664,15.329166666666667,11.5
