date,power_demand,load_shed,rainfall,mean_temperature,mean_apparent_temperature,relativehumidity_2m,windspeed_10m,windspeed_100m,daytime_length,dewpoint_2m,cloudcover,soil_temperature_0_to_7cm
2018-06-16,618,0,11.1,28.1,33.6,90.04166666666667,14.420833333333329,22.741666666666664,13.666666666666666,25.599999999999998,85,27.991666666666664
2018-06-17,702,0,27.4,27.3,32.9,87.04166666666667,11.816666666666668,19.22916666666666,13.666666666666666,25.6875,87.75,28.34583333333333
2018-06-18,757,0,2.1,29.1,35.1,90.41666666666667,10.354166666666666,17.091666666666665,13.666666666666666,25.51666666666667,75.54166666666667,28.191666666666663
2018-06-19,667,0,12.8,28.1,33.6,84.625,10.045833333333333,16.57916666666667,13.666666666666666,26.066666666666674,67.41666666666667,29.325
2018-06-20,682,0,2.5,29,35.3,85.45833333333333,9.245833333333332,15.600000000000001,13.683333333333334,25.23333333333333,81.41666666666667,28.770833333333332
2018-06-21,691,0,10.9,28.1,34.2,82.41666666666667,6.929166666666666,11.841666666666667,13.683333333333334,25.61666666666666,51.291666666666664,29.76666666666667
2018-06-22,764,0,2.5,28.9,34.8,86.04166666666667,7.1000000000000005,11.825000000000003,13.666666666666666,25.437499999999996,51.75,29.325000000000003
2018-06-23,747,0,5.4,28.5,34,81.54166666666667,8.645833333333334,14.408333333333331,13.666666666666666,25.29583333333333,45.041666666666664,29.78333333333333
2018-06-24,605,0,9.2,27.4,33,81.79166666666667,9.208333333333334,15.095833333333331,13.666666666666666,25.025000000000002,80.375,29.6875
2018-06-25,735,0,16,26.3,31.9,87.5,8.716666666666667,14.233333333333336,13.683333333333334,25.083333333333332,87.66666666666667,28.51666666666667
2018-06-26,726,0,6.7,28,33.5,93.66666666666667,9.041666666666666,15.029166666666667,13.666666666666666,25.183333333333326,100,27.433333333333326
2018-06-27,724,0,1.8,27.9,32.1,85.125,9.837499999999999,16.316666666666666,13.666666666666666,25.158333333333335,75.70833333333333,28.550000000000008
2018-06-28,644,0,5.2,27.9,32.7,81.58333333333333,13.958333333333336,23.349999999999998,13.666666666666666,24.35000000000001,75.33333333333333,28.420833333333338
2018-06-29,644,0,2.9,27.9,32.8,81.875,11.737499999999999,18.887500000000003,13.65,24.45416666666667,66.41666666666667,28.858333333333334
2018-06-30,725,0,6.2,28.2,33.4,82.20833333333333,9.9125,16.35833333333333,13.65,24.462500000000002,70.33333333333333,28.450000000000003
2018-07-01,559,0,11.3,28.2,33.3,82.70833333333333,9.5625,16.237499999999994,13.65,24.870833333333337,74.33333333333333,28.937500000000004
2018-07-02,621,0,16.5,27.7,33,84.29166666666667,12.095833333333333,19.708333333333332,13.633333333333333,25.225000000000005,73,28.904166666666665
2018-07-03,646,0,31.4,27,32.3,87,10.47916666666667,18.316666666666666,13.633333333333333,25.241666666666664,89.375,28.275000000000002
2018-07-04,689,0,35.3,27.5,33.1,90.66666666666667,10.699999999999998,18.05,13.633333333333333,25.20833333333333,96.375,27.920833333333334
2018-07-05,739,0,9.7,27.6,33.2,89.66666666666667,10.566666666666665,17.804166666666664,13.616666666666667,25.629166666666663,86.66666666666667,28.220833333333328
2018-07-06,774,0,1.4,28.7,34.7,87.04166666666667,8.462499999999999,13.858333333333336,13.616666666666667,25.129166666666663,80.16666666666667,28.337499999999995
2018-07-07,681,0,0.4,29.4,35,82.54166666666667,6.737499999999998,11.425000000000002,13.616666666666667,25.262500000000003,64.625,29.295833333333334
2018-07-08,758,0,2.1,28.3,33.2,77.91666666666667,8.554166666666667,14.391666666666666,13.6,24.995833333333334,59.458333333333336,30.075
2018-07-09,768,0,3.2,28.6,33.5,82.58333333333333,12.9625,20.89166666666667,13.6,25.012500000000003,74.125,29.212499999999995
2018-07-10,738,0,5.4,28,33.2,80.08333333333333,12.12083333333333,19.21666666666667,13.583333333333334,24.825000000000003,86.58333333333333,29.262500000000006
2018-07-11,746,0,4.5,28.5,34.1,84.70833333333333,10.983333333333333,18.15416666666667,13.583333333333334,25.124999999999996,87.33333333333333,28.90416666666667
2018-07-12,733,0,11,28.5,34.2,83.375,9.920833333333333,16.354166666666664,13.55,25.337500000000002,79.29166666666667,29.15833333333333
2018-07-13,737,0,4.1,28.9,35,84.70833333333333,10.379166666666668,17.316666666666663,13.55,25.612499999999997,76.79166666666667,29.375000000000004
2018-07-14,743,0,8.9,29.3,35.9,83.25,7.775000000000001,12.908333333333331,13.55,25.6375,62.375,29.47083333333333
2018-07-15,748,0,5.7,29,34.7,81.58333333333333,5.949999999999998,9.5,13.533333333333333,25.71666666666667,51.125,30.20833333333334
2018-07-16,759,0,0.8,28.9,32.9,81.20833333333333,9.241666666666669,15.708333333333336,13.516666666666667,25.337499999999995,73.75,29.920833333333334
2018-07-17,754,0,4.9,28,32.5,77.5,16.10833333333333,25.320833333333336,13.5,24.45416666666667,93.33333333333333,29.412499999999994
2018-07-18,725,0,2.7,29.6,35.7,83.16666666666667,14.466666666666667,23.51666666666667,13.5,24.77916666666667,91.375,28.658333333333335
