date,power_demand,load_shed,rainfall,mean_temperature,relativehumidity_2m,windspeed_100m,daytime_length
2023-01-01,761,0,0,17.3,0,0,10.633333333333333
2023-01-02,769,0,0,17.1,79.29166666666667,7.070833333333333,10.633333333333333
2023-01-03,785,0,0,17.4,78.83333333333333,8.087499999999999,10.633333333333333
2023-01-04,822,0,0,17.3,77.91666666666667,9.816666666666668,10.65
2023-01-05,821,0,0,17.4,76.45833333333333,12.658333333333331,10.666666666666666
2023-01-06,774,0,0,17.6,77.25,15.704166666666667,10.666666666666666
2023-01-07,818,0,0,18,76.91666666666667,15.216666666666663,10.666666666666666
2023-01-08,822,101,0,18.5,79.20833333333333,10.745833333333332,10.683333333333334
2023-01-09,790,101,0,19,80.125,10.429166666666667,10.7
2023-01-10,848,24,0,18.6,79,12.008333333333333,10.7
2023-01-11,844,0,0,17.6,73.04166666666667,14.225,10.716666666666667
2023-01-12,870,155,0,17.3,72.83333333333333,13.325000000000001,10.733333333333333
2023-01-13,826,0,0,17.5,74.625,11.491666666666667,10.733333333333333
2023-01-14,856,39,0,18.6,72.41666666666667,5.695833333333334,10.75
2023-01-15,864,87,0,19.1,74.5,7.562500000000001,10.766666666666667
2023-01-16,878,62,0,17.4,69.83333333333333,10.279166666666667,10.783333333333333
2023-01-17,889,107,0,16,68.95833333333333,11.537500000000001,10.783333333333333
2023-01-18,963,90,0,15.3,66.25,13.079166666666666,10.8
2023-01-19,868,150,0,15.4,65.25,8.699999999999998,10.816666666666666
2023-01-20,895,49,0,16.7,71.41666666666667,10.79166666666667,10.833333333333334
2023-01-21,929,30,0,17.4,71.83333333333333,10.766666666666666,10.833333333333334
2023-01-22,929,150,0,18.2,69.95833333333333,9.579166666666664,10.866666666666667
2023-01-23,866,113,0,18.8,69,8.941666666666666,10.883333333333333
2023-01-24,936,0,0,19.2,69.625,6.591666666666666,10.9
2023-01-25,937,0,0,19.9,74.29166666666667,10.416666666666666,10.9
2023-01-26,940,141,0,20.4,69.29166666666667,9.124999999999998,10.933333333333334
2023-01-27,881,45,0,20.5,70.91666666666667,9.225,10.95
2023-01-28,917,90,0,20.8,74.75,10.354166666666668,10.966666666666667
2023-01-29,916,143,0,20.2,73.75,14.612499999999999,10.983333333333333
2023-01-30,922,153,0,20.7,71.45833333333333,11.329166666666667,11
2023-01-31,919,120,0,21.2,72.08333333333333,7.816666666666667,11.016666666666667
2023-02-01,924,150,0,21.8,72.54166666666667,9.120833333333334,11.033333333333333
2023-02-02,934,188,0,19.7,72.20833333333333,14.991666666666667,11.05
2023-02-03,913,62,0,19.6,63.875,18.529166666666665,11.083333333333334
2023-02-04,960,173,0,20,68.58333333333333,14.104166666666664,11.1
2023-02-05,925,158,0,19.5,71.29166666666667,13.837499999999999,11.116666666666667
2023-02-06,927,107,0,19.2,71.45833333333333,11.016666666666667,11.133333333333333
2023-02-07,947,35,0,19.4,72,9.670833333333333,11.166666666666666
2023-02-08,954,45,0.8,20.7,66.75,7.033333333333334,11.166666666666666
2023-02-09,973,105,0.5,20.6,73.91666666666667,12.233333333333334,11.2
2023-02-10,890,18,0,20.1,79.04166666666667,8.074999999999998,11.216666666666667
2023-02-11,934,25,0,21.2,73.83333333333333,8.733333333333333,11.233333333333333
2023-02-12,895,76,0,21.6,68.16666666666667,6.762499999999999,11.266666666666667
2023-02-13,944,35,0,20,68.33333333333333,13.166666666666666,11.266666666666667
2023-02-14,982,69,0,18.5,43.208333333333336,17.09166666666667,11.3
2023-02-15,1002,210,0,19.6,53.416666666666664,9.008333333333331,11.333333333333334
2023-02-16,989,40,0,20.2,60.041666666666664,6.054166666666667,11.35
