date,power_demand,load_shed,rainfall,mean_apparent_temperature
2016-01-01,617,0,0,19.3
2016-01-02,674,0,0,19.2
2016-01-03,656,0,0,18.8
2016-01-04,679,0,0,18.8
2016-01-05,674,0,0,18.6
2016-01-06,694,0,0,18.6
2016-01-07,691,0,0,19.4
2016-01-08,641,0,0,21.1
2016-01-09,685,0,0,19.8
2016-01-10,687,0,0,18.8
2016-01-11,703,0,0,17
2016-01-12,728,0,0,16.7
2016-01-13,738,0,0,17
2016-01-14,702,0,0,19
2016-01-15,677,0,0,18.8
2016-01-16,549,0,0,19.9
2016-01-17,751,0,0,18
2016-01-18,768,0,0,18.4
2016-01-19,688,0,0.3,19.5
2016-01-20,711,0,15.1,18.2
2016-01-21,729,0,0,16.8
2016-01-22,678,0,0,14.9
2016-01-23,758,0,0,13.5
2016-01-24,756,0,0,13.5
2016-01-25,763,0,0,14.4
2016-01-26,769,0,0,15.3
2016-01-27,755,0,0,16.2
2016-01-28,771,0,0,17.1
2016-01-29,717,0,0,16.8
2016-01-30,748,0,0,18.2
2016-01-31,758,0,0,21.1
2016-02-01,732,0,0,21.1
2016-02-02,759,0,0,21.2
2016-02-03,741,0,0,20.5
2016-02-04,754,0,0,17.2
2016-02-05,707,0,0,16.9
2016-02-06,802,0,0,18.2
2016-02-07,780,0,0,20.5
2016-02-08,792,0,11.6,21.2
2016-02-09,776,0,2.6,21.9
2016-02-10,776,0,0,21.5
2016-02-11,769,0,0,22.4
2016-02-12,737,0,0,23.1
2016-02-13,780,0,0,22.3
2016-02-14,788,0,0,24.9
2016-02-15,815,0,0,27.7
2016-02-16,802,0,0,26.1
2016-02-17,783,0,0,25.8
2016-02-18,802,0,0,26.2
2016-02-19,767,0,0,27
2016-02-20,818,0,0,28
2016-02-21,820,0,0,28.2
2016-02-22,810,0,0,24.6
2016-02-23,819,0,0,23.5
2016-02-24,810,0,0,23.2
2016-02-25,811,0,0.9,25.1
2016-02-26,773,0,0,25.8
2016-02-27,808,0,0.5,26.4
2016-02-28,825,0,0.2,27.5
2016-02-29,798,0,0,26.5
2016-03-01,841,0,0,26.1
2016-03-02,845,0,0,27.5
2016-03-03,836,0,0,27.7
2016-03-04,821,0,0,27.3
2016-03-05,860,0,0,28.9
2016-03-06,296,0,1.9,29.4
2016-03-07,786,0,0,28.8
2016-03-08,859,0,0.1,28.9
2016-03-09,789,0,0,29.9
2016-03-10,765,0,0,29.4
2016-03-11,869,0,0,28.9
2016-03-12,849,0,0,29.3
2016-03-13,825,40,0,27.8
2016-03-14,798,0,0.7,25.9
2016-03-15,820,60,0.3,27.6
2016-03-16,794,0,0,26.8
2016-03-17,855,0,0,26
2016-03-18,830,0,0,27.3
2016-03-19,871,0,0.4,30.3
2016-03-20,863,0,0.6,30.7
2016-03-21,754,0,0,30.1
2016-03-22,800,35,0,26.5
2016-03-23,802,0,0,25.1
2016-03-24,860,23,0,26.4
2016-03-25,896,0,0,29.3
2016-03-26,921,0,0,32.1
2016-03-27,813,0,11.4,31.7
2016-03-28,861,0,2,29.7
2016-03-29,893,0,0,30.7
2016-03-30,741,0,11.7,28.9
2016-03-31,747,0,4,26.9
2016-04-01,633,0,15.8,25.4
2016-04-02,748,0,1.4,27.2
2016-04-03,693,0,66.6,26.7
2016-04-04,764,0,1.9,30.1
2016-04-05,575,0,0,31.9
2016-04-06,867,0,0,33.9
2016-04-07,868,0,0,32.3
2016-04-08,865,0,0.6,32.4
2016-04-09,934,0,0,33
2016-04-10,883,0,0,32.6
2016-04-11,808,0,0,32.7
2016-04-12,760,38,0,31.7
2016-04-13,773,37,0,30.2
2016-04-14,929,0,0,31
2016-04-15,936,0,0,34.8
2016-04-16,769,0,0.3,32.4
2016-04-17,837,0,0,30.3
2016-04-18,791,0,0.1,31.7
2016-04-19,725,27,0.2,34.4
2016-04-20,803,48,0,36.2
2016-04-21,875,50,0,35.6
2016-04-22,904,0,0,35.5
2016-04-23,790,0,0,36.3
2016-04-24,785,80,0,33.6
2016-04-25,825,107,0,33.5
2016-04-26,805,91,0,36.5
2016-04-27,828,75,0,37.8
2016-04-28,810,37,0.2,36.8
2016-04-29,760,26,0,36.2
2016-04-30,760,115,0.2,36.8
2016-05-01,358,0,2.1,34
2016-05-02,842,0,4.1,30.5
2016-05-03,742,48,6.1,31
2016-05-04,845,0,2.3,32.5
2016-05-05,857,0,1.3,32.5
2016-05-06,795,0,1.4,34.3
2016-05-07,357,0,7.3,34
2016-05-08,839,0,0.3,32.9
2016-05-09,856,0,8.5,34.9
2016-05-10,800,29,0.4,35.5
2016-05-11,825,32,1.5,36.7
2016-05-12,679,0,16.3,35.1
2016-05-13,625,0,25.9,30.7
2016-05-14,709,0,5.9,33.3
2016-05-15,824,0,13,35.4
2016-05-16,633,27,7.2,36
2016-05-17,690,38,5.7,34.9
2016-05-18,738,21,3.1,34.4
2016-05-19,759,0,20,31.2
2016-05-20,782,0,1.3,31.3
2016-05-21,775,0,2.8,30.5
2016-05-22,704,0,0,33.6
2016-05-23,811,0,24.5,33.9
2016-05-24,761,0,22,34
2016-05-25,548,0,6,34.7
2016-05-26,799,0,7.1,33.5
2016-05-27,646,0,13.9,32.7
2016-05-28,823,0,16.8,31.3
2016-05-29,789,0,5.2,33
2016-05-30,761,35,12.1,33.1
2016-05-31,485,0,29.9,33.9
2016-06-01,800,25,5.3,33.8
2016-06-02,837,18,5.2,34.3
2016-06-03,800,21,0,35.3
2016-06-04,800,34,0,34.8
2016-06-05,873,0,0.1,35.4
2016-06-06,910,23,4.7,34
2016-06-07,871,0,2.2,34
2016-06-08,880,11,0.2,34.6
2016-06-09,905,0,0.9,35.1
2016-06-10,891,0,0.4,36
2016-06-11,882,0,5.4,37.8
2016-06-12,804,0,36.5,34.4
2016-06-13,858,0,15.9,32.9
2016-06-14,886,0,6.8,34.7
2016-06-15,916,0,16.5,34
2016-06-16,817,0,8.9,34.1
2016-06-17,866,0,6.6,33.6
2016-06-18,896,0,3.5,33.4
2016-06-19,864,0,2.3,34.3
2016-06-20,883,15,0.6,34.9
2016-06-21,867,0,0,34.7
2016-06-22,765,34,6.5,34.8
2016-06-23,846,0,14.4,33.9
2016-06-24,904,0,4.3,34.7
2016-06-25,877,0,0,35.3
2016-06-26,855,29,0,35
2016-06-27,925,30,0.3,35.6
2016-06-28,,,1.5,34.6
2016-06-29,887,0,0.7,35.2
2016-06-30,935,0,0.2,34.9
2016-07-01,920,0,5.8,34.3
2016-07-02,783,0,17.9,32.7
2016-07-03,829,0,18.4,32.4
2016-07-04,816,0,58.2,31.9
2016-07-05,754,0,32.8,32.8
2016-07-06,811,0,7.3,33.2
2016-07-07,799,0,7.5,34.3
2016-07-08,797,0,0.2,34.7
2016-07-09,586,0,3.4,33.5
2016-07-10,863,0,2.3,33.8
2016-07-11,829,0,4.5,33.4
2016-07-12,827,0,6.7,33.1
2016-07-13,854,0,4.5,33.8
2016-07-14,886,0,7.4,35.2
2016-07-15,868,0,5.5,34.2
2016-07-16,773,0,14.2,32.4
2016-07-17,823,0,9.4,32.3
2016-07-18,811,0,19.6,32.8
2016-07-19,842,0,7.6,33.1
2016-07-20,850,0,8.9,34.6
2016-07-21,823,0,12.5,34
2016-07-22,824,0,1,32.6
2016-07-23,835,0,8.9,32.2
2016-07-24,812,0,4.7,32.4
2016-07-25,844,0,7.4,31.6
2016-07-26,852,26,4.6,31.1
2016-07-27,858,0,1.1,32.4
2016-07-28,884,0,3.4,34.2
2016-07-29,880,0,9.3,35
2016-07-30,850,104,15.3,34.4
2016-07-31,850,35,5.8,35.4
2016-08-01,819,0,15.3,33.8
2016-08-02,824,0,6.8,31.7
2016-08-03,850,19,1.5,32.7
2016-08-04,835,20,0.7,33.1
2016-08-05,861,0,1.7,33
2016-08-06,824,0,2,31.6
2016-08-07,889,0,9.7,32.4
2016-08-08,845,18,10.4,34.2
2016-08-09,870,25,2.5,32.6
2016-08-10,733,0,23.7,28.7
2016-08-11,827,0,13.5,29.9
2016-08-12,881,0,3.2,33.1
