date,power_demand,load_shed,rainfall,mean_temperature,relativehumidity_2m,windspeed_100m,daytime_length
2023-01-01,613,0,0.1,17.2,0,0,10.566666666666666
2023-01-02,642,0,0,17.4,77.91666666666667,8.637500000000001,10.566666666666666
2023-01-03,654,0,0,17,68.16666666666667,11.45833333333333,10.583333333333334
2023-01-04,658,0,0,16.8,70.79166666666667,12.637499999999998,10.583333333333334
2023-01-05,670,0,0,16.3,75.54166666666667,14.570833333333333,10.583333333333334
2023-01-06,620,0,0,16.6,76.20833333333333,15.341666666666669,10.6
2023-01-07,638,0,0,17,74,16.270833333333332,10.616666666666667
2023-01-08,672,84,0,16.9,74.75,14.612500000000004,10.616666666666667
2023-01-09,637,100,0,17.2,78.625,11.920833333333333,10.633333333333333
2023-01-10,653,55,0,16.5,75.66666666666667,13.204166666666666,10.633333333333333
2023-01-11,652,0,0,16.1,72.625,14.108333333333334,10.65
2023-01-12,628,112,0,16.4,75.375,11.708333333333336,10.65
2023-01-13,621,0,0,16.3,76.20833333333333,13.233333333333334,10.666666666666666
2023-01-14,645,24,0,17.6,71.58333333333333,9.841666666666667,10.683333333333334
2023-01-15,676,113,0,17.3,70.41666666666667,10.0375,10.7
2023-01-16,703,133,0,15.6,71.66666666666667,14.44166666666667,10.7
2023-01-17,679,115,0,15,70.58333333333333,13.237499999999999,10.716666666666667
2023-01-18,692,107,0,15.1,69.125,9.054166666666669,10.75
2023-01-19,704,0,0,15.5,71.33333333333333,9.437500000000002,10.766666666666667
2023-01-20,653,0,0,16.4,73.95833333333333,7.741666666666664,10.766666666666667
2023-01-21,691,0,0,16.7,71.95833333333333,7.68333333333333,10.783333333333333
2023-01-22,694,50,0,17.2,73.33333333333333,7.929166666666666,10.8
2023-01-23,705,0,0,17.7,76.54166666666667,6.699999999999999,10.833333333333334
2023-01-24,728,0,0,18.8,74.5,10.233333333333334,10.833333333333334
2023-01-25,725,0,0,19,68.95833333333333,11.779166666666667,10.85
2023-01-26,733,0,0,20.1,68.25,8.787499999999998,10.866666666666667
2023-01-27,682,0,0,19.9,70.875,7.108333333333333,10.9
2023-01-28,706,0,0,19.6,73.625,10.929166666666667,10.916666666666666
2023-01-29,767,0,0,19.4,75.625,9.950000000000001,10.916666666666666
2023-01-30,774,0,0,20.6,75.79166666666667,8.249999999999998,10.95
2023-01-31,727,0,0,20.8,74.66666666666667,8.725000000000001,10.966666666666667
2023-02-01,761,0,0,20.5,74.20833333333333,12.94166666666667,11
2023-02-02,771,0,0,18.5,72.5,17.624999999999996,11
2023-02-03,707,0,0,19,67.5,12.800000000000002,11.033333333333333
2023-02-04,713,0,0,19.7,73.70833333333333,13.750000000000005,11.05
2023-02-05,734,0,0,19.7,69.66666666666667,13.812500000000002,11.083333333333334
2023-02-06,701,0,0,19.4,70.29166666666667,11.970833333333333,11.083333333333334
2023-02-07,711,0,0,19.4,70.29166666666667,11.704166666666671,11.116666666666667
2023-02-08,703,0,0.1,20.1,61.083333333333336,12.349999999999996,11.133333333333333
2023-02-09,692,0,0.3,20,67.20833333333333,13.758333333333331,11.15
2023-02-10,703,0,0,19.8,73,14.70833333333333,11.183333333333334
2023-02-11,671,0,0,20.5,68.54166666666667,13.85,11.2
2023-02-12,674,50,0,20.9,68.16666666666667,12.862499999999999,11.216666666666667
2023-02-13,736,10,0,19.1,67.375,19.9,11.25
2023-02-14,739,0,0,18.2,44,17.100000000000005,11.266666666666667
2023-02-15,743,130,0,19.7,61.583333333333336,9.129166666666665,11.283333333333333
2023-02-16,724,0,0,20.9,61.208333333333336,8.670833333333333,11.316666666666666
2023-02-17,724,0,0,22.2,65.83333333333333,6.704166666666667,11.35
2023-02-18,717,0,0,22.1,62.041666666666664,7.904166666666668,11.35
2023-02-19,736,0,0,23,60.916666666666664,8.791666666666666,11.383333333333333
