date,demand,loadShed,rainfall,apparent_temperature
2016-06-27,455,16,4.9,35.8
2016-06-28,,,0.9,35.8
2016-06-29,449,0,0.2,35.9
2016-06-30,422,0,0.3,35.1
2016-07-01,462,0,3.7,33.9
2016-07-02,437,0,9.9,32.2
2016-07-03,475,0,20.2,31.1
2016-07-04,527,0,38.3,31.5
2016-07-05,508,0,47,32.3
2016-07-06,535,0,6,31.6
2016-07-07,514,0,2.1,34.1
2016-07-08,522,0,3.3,35.4
2016-07-09,505,0,13.4,33.9
2016-07-10,500,0,8,33.1
2016-07-11,504,0,8.2,33
2016-07-12,499,0,6.3,33.1
2016-07-13,478,0,14.6,32.5
2016-07-14,488,0,2.7,34.3
2016-07-15,510,0,2.6,33.2
2016-07-16,447,0,66.3,31.2
2016-07-17,506,0,15.7,31.5
2016-07-18,497,0,45.4,31.7
2016-07-19,467,0,5.7,32.2
2016-07-20,458,0,29.2,33.3
2016-07-21,427,0,13.1,32.8
2016-07-22,451,0,3,31.9
2016-07-23,484,0,16.7,31.2
2016-07-24,452,0,11.6,31.8
2016-07-25,477,0,25.7,30.4
2016-07-26,452,14,7,30.8
2016-07-27,441,0,0.5,33.6
2016-07-28,441,0,11.4,33.7
2016-07-29,424,0,12.1,33.8
2016-07-30,453,0,14,34.2
2016-07-31,458,20,15.7,35.2
2016-08-01,456,0,20.5,34
2016-08-02,452,0,15.4,33.9
2016-08-03,460,19,10.5,34.8
2016-08-04,470,17,0.6,35
2016-08-05,347,0,2.3,33.2
2016-08-06,472,0,3.7,32.2
2016-08-07,426,20,16.8,31.7
2016-08-08,430,11,0.9,33.5
2016-08-09,425,17,6.4,32
2016-08-10,457,0,22.2,28.9
2016-08-11,414,0,10.2,30.9
2016-08-12,447,0,6.3,33.2
2016-08-13,465,13,8.5,33.8
2016-08-14,475,19,9.7,34.7
2016-08-15,464,0,12.2,35.6
2016-08-16,334,0,26.3,34.5
2016-08-17,457,0,7.3,32.5
2016-08-18,420,16,2.2,33.3
2016-08-19,422,0,1.5,34.5
