date,power_demand,load_shed,rainfall,mean_apparent_temperature
2023-01-01,3119,0,0,18.1
2023-01-02,3354,0,0,18.4
2023-01-03,3397,0,0,17.9
2023-01-04,3491,0,0,17.3
2023-01-05,3430,0,0,17.1
2023-01-06,2880,0,0,17.4
2023-01-07,3349,0,0,18.3
2023-01-08,3325,134,0,19.6
2023-01-09,3352,401,0,20.1
2023-01-10,3342,0,0,18.9
2023-01-11,3338,0,0,17.2
2023-01-12,3262,120,0,16.8
2023-01-13,2849,0,0,19
2023-01-14,3296,53,0,21.5
2023-01-15,3073,0,0.2,21
2023-01-16,3322,314,0,19.3
2023-01-17,3343,102,0,17.7
2023-01-18,3376,81,0,17.2
2023-01-19,3440,41,0,16.3
2023-01-20,2892,0,0,16.3
2023-01-21,3232,0,0,17.3
2023-01-22,3295,0,0,19
2023-01-23,3444,0,0,20.6
2023-01-24,3446,0,0,21.5
2023-01-25,3552,0,0,21.9
2023-01-26,3665,22,0,22.9
2023-01-27,3097,0,0,22.8
2023-01-28,3508,0,0,22.7
2023-01-29,3633,0,0,21
2023-01-30,3645,0,0,21.3
2023-01-31,3648,30,0,23
2023-02-01,3619,56,0,22.5
2023-02-02,3608,0,0,18.8
2023-02-03,2988,0,0,19.2
2023-02-04,3524,0,0,20.1
2023-02-05,3636,0,0,20.2
2023-02-06,3491,0,0,20.7
2023-02-07,3493,0,0,20.9
2023-02-08,3627,10,0,23.5
2023-02-09,3662,30,0.9,24.3
2023-02-10,3073,0,0,21.7
2023-02-11,3532,0,0,24
2023-02-12,3639,60,0,24.8
2023-02-13,3586,0,0,19.3
2023-02-14,3599,0,0,18.2
2023-02-15,3756,0,0,19.6
2023-02-16,3614,0,0,20.8
2023-02-17,3131,0,0,23.1
2023-02-18,3655,0,0,24.2
2023-02-19,3871,0,0.5,25.4
2023-02-20,3788,0,0.1,25.8
2023-02-21,3208,0,0.2,26.2
2023-02-22,4101,0,0,27
2023-02-23,4011,0,0,27.3
2023-02-24,3672,0,0,27.7
2023-02-25,4023,0,0,27.4
2023-02-26,3977,0,0,25.4
2023-02-27,4213,0,0,25.7
2023-02-28,4168,0,0,26.1
2023-03-01,4249,0,0,25.6
2023-03-02,4293,0,0,26.9
2023-03-03,3674,0,0,26.6
2023-03-04,4269,0,0,27.2
2023-03-05,4381,29,0,28.2
2023-03-06,4552,0,0,27.4
2023-03-07,3868,0,0,27.8
2023-03-08,3524,0,0,25.9
2023-03-09,4375,0,0,26.3
2023-03-10,3788,0,0,27.1
2023-03-11,4353,0,0,27.6
2023-03-12,4618,0,0,27
2023-03-13,4580,10,0,27.8
2023-03-14,4633,0,3.8,28.2
2023-03-15,4647,0,1.3,27.8
2023-03-16,4710,0,5.7,28.4
2023-03-17,3564,0,7.3,27.2
2023-03-18,4371,11,0,28
2023-03-19,3433,0,15.3,25.6
2023-03-20,4053,0,8.6,25.2
2023-03-21,4020,0,10.2,25.1
2023-03-22,4282,0,2.3,26.2
2023-03-23,4291,0,0.4,27.6
2023-03-24,3687,0,0.3,28.2
2023-03-25,3873,0,1,30.1
2023-03-26,3675,0,0.7,30.5
2023-03-27,4156,0,0.1,30.5
2023-03-28,4338,0,0.6,31
