date,demand,loadShed,rainfall,apparent_temperature
2021-11-12,3049,0,0,26.8
2021-11-13,3244,0,0,25
2021-11-14,3339,0,2.3,25
2021-11-15,3519,0,3.8,26.4
2021-11-16,2740,0,0,25.3
2021-11-17,3549,0,0,23.2
2021-11-18,3656,0,0,22.4
2021-11-19,2845,0,0,22.5
2021-11-20,3552,0,0,23.7
2021-11-21,3364,0,0,24.6
2021-11-22,3762,0,0,25.5
2021-11-23,3818,0,0,26.9
2021-11-24,3721,0,0,25.1
2021-11-25,3603,0,0,23.3
2021-11-26,2801,0,0,22.9
2021-11-27,3454,0,0,21.6
2021-11-28,3376,0,0,21.4
2021-11-29,3554,0,0,21.5
2021-11-30,3484,0,0,21.9
2021-12-01,3481,0,0,22.7
2021-12-02,3546,0,0,23.2
2021-12-03,2812,0,0,23.6
2021-12-04,3413,0,0.1,23.1
2021-12-05,3309,0,8,22.8
2021-12-06,2971,0,98,21.9
2021-12-07,3321,0,6.9,24.2
2021-12-08,3357,0,0,24.3
2021-12-09,3525,0,0,24.5
2021-12-10,2687,0,0,23.9
2021-12-11,3175,0,0,21.3
2021-12-12,3177,0,0,19.6
2021-12-13,3227,0,0,17.8
2021-12-14,3299,0,0,18.7
2021-12-15,3197,0,0,18.5
2021-12-16,2369,0,0,19
2021-12-17,2569,0,0,18.7
2021-12-18,3183,0,0,17.9
2021-12-19,3179,0,0,17.1
2021-12-20,3242,0,0,15.8
2021-12-21,3278,0,0,17.5
2021-12-22,3258,0,0,18.6
2021-12-23,3226,0,0,19.3
2021-12-24,2590,0,0,18.8
2021-12-25,3143,0,0,19.7
2021-12-26,3211,0,0,19.8
2021-12-27,3298,0,0,19.8
2021-12-28,3339,0,0,19
2021-12-29,3294,0,0,19.1
2021-12-30,3283,0,0,19.4
2021-12-31,2581,0,0,18.9
