date,power_demand,load_shed,rainfall,mean_temperature,relativehumidity_2m,windspeed_100m,daytime_length
2020-01-01,814,0,2.5,20.3,0,0,10.783333333333333
2020-01-02,915,0,0.8,20.5,88.45833333333333,9.804166666666665,10.8
2020-01-04,797,0,5.4,19.7,91.41666666666667,7.691666666666666,10.816666666666666
2020-01-05,839,0,0.5,18.9,87.08333333333333,10.65,10.816666666666666
2020-01-06,905,0,0,19.1,87.875,9.812499999999998,10.816666666666666
2020-01-07,910,0,0,17.8,75.58333333333333,20.7375,10.833333333333334
2020-01-08,933,0,0,18.6,74.875,17.066666666666663,10.85
2020-01-09,839,0,0,19.8,78,16.054166666666667,10.833333333333334
2020-01-10,724,0,1.3,19.9,79.45833333333333,16.570833333333333,10.85
2020-01-11,901,0,0,18.6,77.375,21.291666666666668,10.866666666666667
2020-01-13,913,0,0,18.1,80.875,16.029166666666665,10.883333333333333
2020-01-14,912,0,0,17.9,85.70833333333333,10.954166666666666,10.9
2020-01-15,934,0,0,19.5,87.29166666666667,10.720833333333333,10.9
2020-01-16,906,0,0,20.4,80.125,14.141666666666666,10.916666666666666
2020-01-17,824,0,0,20.9,78.41666666666667,15.525,10.933333333333334
2020-01-18,933,0,0,20.9,78.25,13.120833333333335,10.95
2020-01-19,843,0,0,20.7,77.29166666666667,13.608333333333334,10.95
2020-01-20,925,0,0,20.6,77.875,13.874999999999995,10.966666666666667
2020-01-21,926,0,0,19.9,81.5,16.120833333333334,10.983333333333333
2020-01-22,861,0,0,19,72.70833333333333,18.995833333333334,10.983333333333333
2020-01-23,885,0,0,20,65.125,19.308333333333334,11.016666666666667
2020-01-24,824,0,0,19.8,67.125,18.283333333333335,11.033333333333333
2020-01-25,861,0,0,18.5,68.375,15.629166666666668,11.033333333333333
2020-01-26,861,0,0,18.1,66.79166666666667,15.691666666666668,11.05
2020-01-27,912,0,0,18.2,70.875,12.370833333333332,11.066666666666666
2020-01-28,917,0,0,18.4,75.79166666666667,10.929166666666667,11.083333333333334
2020-01-29,959,0,0,19.2,73.29166666666667,12.916666666666666,11.1
2020-01-30,941,0,0,19.8,75.83333333333333,11.895833333333334,11.116666666666667
2020-01-31,874,0,0.7,20.1,78.08333333333333,11.579166666666667,11.133333333333333
2020-02-01,831,0,0,19.5,87.375,8.208333333333334,11.15
2020-02-02,856,0,0,19.6,74.91666666666667,15.808333333333332,11.166666666666666
2020-02-03,855,0,0,18.7,62.958333333333336,18.912499999999998,11.183333333333334
2020-02-04,869,0,0,18.6,55.208333333333336,21.754166666666663,11.2
2020-02-05,880,0,0,19.9,63.041666666666664,18.479166666666668,11.216666666666667
2020-02-06,901,0,0,20.4,65.75,16.333333333333336,11.233333333333333
2020-02-07,781,0,0,20.7,60.833333333333336,19.220833333333335,11.25
2020-02-08,814,0,0,21.8,58.375,20.124999999999996,11.266666666666667
2020-02-09,882,0,0,20.7,53.375,22.958333333333332,11.283333333333333
2020-02-10,926,0,0,20.4,63.583333333333336,21.40416666666667,11.316666666666666
2020-02-11,898,0,0,20,66.91666666666667,19.020833333333336,11.333333333333334
2020-02-12,907,0,0,20.2,61.5,19.587499999999995,11.35
2020-02-13,933,0,0,19.8,64.125,19.4625,11.366666666666667
2020-02-14,857,0,0,20,65.95833333333333,15.366666666666665,11.383333333333333
2020-02-15,890,0,0,20.8,77.66666666666667,8.729166666666666,11.4
2020-02-16,942,0,0,20.5,80.33333333333333,11.7875,11.433333333333334
2020-02-17,934,0,0,21.1,85.91666666666667,9.174999999999999,11.45
2020-02-18,950,0,0,21.2,75.66666666666667,14.704166666666671,11.466666666666667
2020-02-19,885,0,0,21.6,74.83333333333333,14.095833333333331,11.5
2020-02-20,867,0,0,22,76.375,12.429166666666667,11.5
2020-02-21,665,0,0,22.6,73.79166666666667,13.083333333333334,11.533333333333333
2020-02-22,914,0,0,22.4,64.625,13.537500000000001,11.55
2020-02-23,978,0,0,23.1,71.70833333333333,8.237499999999999,11.566666666666666
2020-02-24,981,0,0,22.5,76.16666666666667,6.154166666666668,11.583333333333334
2020-02-25,981,0,0,23.1,79.54166666666667,7.679166666666667,11.616666666666667
2020-02-26,877,0,0.1,21.2,80.33333333333333,11.829166666666666,11.633333333333333
2020-02-27,907,0,0,21.4,76.20833333333333,14.804166666666667,11.65
2020-02-28,831,0,0,22.3,70.08333333333333,15.358333333333329,11.666666666666666
2020-02-29,1030,0,0,22.8,65.33333333333333,17.312500000000004,11.683333333333334
2020-03-01,981,0,0,23.1,66.5,14.020833333333334,11.716666666666667
2020-03-02,933,0,0,23.6,73.70833333333333,9.262500000000001,11.733333333333333
2020-03-03,877,0,0,24.2,76.5,8.716666666666667,11.766666666666667
2020-03-04,1038,0,0,24.1,77.20833333333333,11.004166666666668,11.783333333333333
2020-03-05,1013,0,0,23.8,76.66666666666667,11.229166666666664,11.8
2020-03-06,905,0,0,23.3,75.41666666666667,11.641666666666667,11.816666666666666
2020-03-07,1006,0,0,23.6,79.29166666666667,8.016666666666667,11.833333333333334
2020-03-08,913,0,0,23.9,76.125,15.487499999999999,11.866666666666667
2020-03-09,969,0,0,24.3,77.125,12.100000000000001,11.883333333333333
2020-03-10,1005,0,0,24.1,74.41666666666667,15.316666666666668,11.916666666666666
2020-03-11,980,0,0,24.5,53.458333333333336,21.025000000000002,11.933333333333334
2020-03-12,1145,0,0,25.7,59.375,18.708333333333332,11.95
2020-03-13,991,0,0,27.3,66.41666666666667,15.808333333333332,11.983333333333333
2020-03-14,1161,0,0,28.2,60.208333333333336,20.691666666666666,11.983333333333333
