date,power_demand,load_shed,rainfall,mean_temperature,relativehumidity_2m,windspeed_100m,daytime_length
2017-01-01,800,0,0,21,0,0,10.8
2017-01-02,803,0,0,21.3,75.375,13.966666666666669,10.8
2017-01-03,770,0,0,21.4,76.875,13.829166666666666,10.816666666666666
2017-01-04,779,0,0,21.4,77.58333333333333,12.241666666666665,10.816666666666666
2017-01-05,826,0,0,21.1,74.41666666666667,15.69166666666667,10.816666666666666
2017-01-06,665,0,0,20.9,72.66666666666667,17.30833333333333,10.833333333333334
2017-01-07,764,0,0,20.4,70,19.14583333333333,10.85
2017-01-08,764,0,0,20.5,71.79166666666667,16.087500000000002,10.833333333333334
2017-01-09,780,0,0,20.8,70.08333333333333,17.5125,10.85
2017-01-10,778,0,0,21.1,68.625,17.958333333333332,10.866666666666667
2017-01-11,786,0,0,20.4,67.25,19.850000000000005,10.866666666666667
2017-01-12,779,0,0,19.7,63.75,20.320833333333333,10.883333333333333
2017-01-13,725,0,0,18.7,59.375,22.633333333333336,10.9
2017-01-14,817,0,0,17.9,56.375,24.90833333333333,10.9
2017-01-15,785,0,0,18.4,57.291666666666664,21.583333333333332,10.916666666666666
2017-01-16,740,0,0,19,66.66666666666667,16.675,10.933333333333334
2017-01-17,763,0,0,19.5,69.20833333333333,17.658333333333342,10.933333333333334
2017-01-18,820,0,0,19.9,66.16666666666667,18.329166666666666,10.95
2017-01-20,663,0,0,20.8,67.33333333333333,18.61666666666667,10.966666666666667
2017-01-21,798,0,0,20.4,66.70833333333333,21.55416666666667,10.983333333333333
2017-01-22,748,0,0,20.2,67.70833333333333,19.270833333333336,11
2017-01-23,819,0,0,20.2,72.33333333333333,15.025,11.033333333333333
2017-01-24,882,0,0,20.7,73.83333333333333,15.595833333333333,11.033333333333333
2017-01-25,788,0,0,21,70.66666666666667,16.30416666666667,11.05
2017-01-26,991,0,0,20.6,72.54166666666667,10.508333333333335,11.066666666666666
2017-01-27,675,0,0,21,78.33333333333333,7.462500000000001,11.083333333333334
2017-01-28,820,0,0,21.7,75.54166666666667,8.066666666666666,11.1
2017-01-29,817,0,0,21.8,79.625,10.000000000000002,11.116666666666667
2017-01-30,800,0,0,20.7,73.83333333333333,17.741666666666667,11.116666666666667
2017-01-31,806,0,0,20.3,72.83333333333333,14.983333333333329,11.15
2017-02-01,813,0,0,21.2,74.625,14.862500000000002,11.166666666666666
2017-02-02,794,0,0,21.4,67.08333333333333,18.570833333333333,11.183333333333334
2017-02-03,690,0,0,20.6,63.041666666666664,20.841666666666665,11.2
2017-02-04,799,0,0,21.2,67.29166666666667,17.45,11.2
2017-02-05,773,0,0,21.4,69.125,11.5875,11.233333333333333
2017-02-06,802,0,0,21.6,73.04166666666667,11.524999999999999,11.25
2017-02-07,838,0,0,21.3,78.95833333333333,9.320833333333331,11.266666666666667
2017-02-08,841,0,0,22.5,80.91666666666667,10.058333333333332,11.283333333333333
2017-02-09,819,0,0,21.8,70.20833333333333,17.020833333333332,11.3
2017-02-10,721,0,0,21.8,62.666666666666664,16.4375,11.316666666666666
2017-02-11,751,0,0,23,64.08333333333333,17.308333333333334,11.35
2017-02-12,781,0,0,23.2,64.5,16.216666666666665,11.366666666666667
2017-02-13,859,0,0,23.6,66.91666666666667,15.216666666666667,11.383333333333333
2017-02-14,849,0,0,24.4,64.41666666666667,18.24166666666667,11.4
2017-02-15,849,0,0,23.8,59.041666666666664,22.087500000000002,11.416666666666666
2017-02-16,791,0,0,22.8,59.666666666666664,20.73333333333333,11.433333333333334
2017-02-17,726,0,0,22.7,66.45833333333333,12.766666666666671,11.466666666666667
2017-02-18,836,0,0,22.8,70.79166666666667,11.08333333333333,11.466666666666667
2017-02-19,825,0,0,23.6,73.33333333333333,8.816666666666668,11.5
2017-02-20,838,0,0.1,23.2,79.58333333333333,8.2375,11.516666666666667
2017-02-21,738,0,0,24,83.75,12.545833333333334,11.533333333333333
2017-02-22,869,0,0,24.2,84,23.170833333333334,11.55
2017-02-23,875,0,0,24.1,83.125,22.245833333333334,11.583333333333334
2017-02-24,786,0,0.1,23.9,84.625,15.858333333333334,11.6
2017-02-25,828,0,0,23.1,82.91666666666667,8.516666666666666,11.616666666666667
2017-02-26,815,0,0,22.7,61.75,14.000000000000002,11.633333333333333
2017-02-27,867,0,0,23.1,67.54166666666667,12.720833333333331,11.666666666666666
2017-02-28,815,0,0,23.6,73,10.941666666666665,11.683333333333334
2017-03-01,801,0,0,23.6,67.45833333333333,17.26666666666667,11.716666666666667
2017-03-02,817,0,0,23.6,64.375,15.29166666666667,11.733333333333333
2017-03-03,792,0,0,24,68.70833333333333,12.970833333333331,11.75
2017-03-04,875,0,0,23.8,80.75,10.895833333333334,11.766666666666667
2017-03-05,740,0,0,23.9,79.95833333333333,11.395833333333334,11.783333333333333
2017-03-06,863,0,5.7,23,80.95833333333333,13.108333333333334,11.816666666666666
2017-03-07,815,0,0.1,24.5,88.75,10.3,11.833333333333334
2017-03-08,780,0,0.1,24.7,86.5,8.4,11.866666666666667
2017-03-09,846,0,1.7,24.2,86.33333333333333,10.208333333333332,11.883333333333333
2017-03-10,709,0,15.8,23.8,76.20833333333333,11.399999999999999,11.9
2017-03-11,751,0,24.3,23.5,88.66666666666667,16.245833333333334,11.916666666666666
2017-03-12,814,0,77.2,23.4,91.83333333333333,17.883333333333336,11.933333333333334
2017-03-13,823,0,1,24,89.83333333333333,13.750000000000002,11.966666666666667
2017-03-14,810,0,0,22.9,77.25,15.708333333333336,11.983333333333333
2017-03-15,820,0,0,22.9,58.875,20.34583333333333,12
2017-03-16,809,0,0,22.6,60.166666666666664,23.183333333333337,12.033333333333333
2017-03-17,801,0,0,22.3,63.083333333333336,19.620833333333334,12.05
2017-03-18,818,0,0,23.6,70.83333333333333,11.537499999999996,12.066666666666666
2017-03-19,855,0,0,24,87.29166666666667,8.475,12.1
2017-03-20,842,0,6,22.4,87.70833333333333,9.133333333333331,12.116666666666667
2017-03-21,829,0,0,22.5,83.20833333333333,9.7375,12.133333333333333
2017-03-22,860,0,0,23.3,80.25,10.391666666666667,12.166666666666666
2017-03-23,894,0,0,24.3,75.5,13.112500000000002,12.183333333333334
2017-03-24,796,0,0,24.8,79.66666666666667,11.704166666666666,12.216666666666667
2017-03-25,826,0,0,24.8,85.20833333333333,8.608333333333333,12.233333333333333
2017-03-26,804,0,0,24.7,85.04166666666667,11.383333333333331,12.25
2017-03-27,892,0,0,24.8,85.58333333333333,8.8375,12.283333333333333
2017-03-28,911,0,0,25.2,86.91666666666667,9.654166666666667,12.283333333333333
2017-03-29,920,0,0,26.1,85.45833333333333,15.641666666666667,12.3
2017-03-30,905,0,0.2,26.7,83.54166666666667,26.525000000000002,12.333333333333334
2017-03-31,935,0,0.1,26.6,84.45833333333333,32.0375,12.35
2017-04-01,893,0,0,26.6,84.45833333333333,23.3625,12.366666666666667
2017-04-02,896,0,0.1,26.9,86.54166666666667,22.44583333333334,12.4
2017-04-03,913,0,0.7,26.9,83.79166666666667,27.662499999999998,12.416666666666666
2017-04-04,699,0,0.5,26.6,82.04166666666667,32.04583333333334,12.433333333333334
2017-04-05,710,0,0,26.4,82.875,29.412499999999994,12.466666666666667
2017-04-06,863,0,0,26.3,82.5,20.06666666666667,12.483333333333333
2017-04-07,830,0,0,26.9,83.04166666666667,11.845833333333331,12.5
2017-04-08,917,0,0,27.3,86.04166666666667,11.295833333333333,12.533333333333333
