date,power_demand,load_shed,rainfall,mean_temperature,mean_apparent_temperature,relativehumidity_2m,windspeed_10m,windspeed_100m,daytime_length,dewpoint_2m,cloudcover,soil_temperature_0_to_7cm
2018-01-01,2722,0,0,18.9,19.8,0,0,0,10.7,0,0,0
2018-01-02,2752,0,0,19.2,20.1,79.16666666666667,5.662499999999999,7.854166666666668,10.7,14.974999999999996,34.333333333333336,19.741666666666664
2018-01-03,2694,0,0,18.2,17.6,79.45833333333333,6.849999999999998,13.5,10.716666666666667,15.4125,22.708333333333332,20.31666666666666
2018-01-04,2765,0,0,16.2,15.6,71.04166666666667,10.299999999999999,19.587500000000002,10.716666666666667,12.520833333333334,1.5416666666666667,19.804166666666664
2018-01-05,2232,0,0,17.2,17.1,73.54166666666667,7.533333333333334,14.4375,10.733333333333333,11.14583333333333,0,18.32083333333333
2018-01-06,2560,0,0,16.3,15.6,77.5,7.329166666666666,14.179166666666667,10.75,12.925000000000002,5.583333333333333,18.787499999999998
2018-01-07,2577,0,0,14.7,13.6,74.20833333333333,7.966666666666668,15.458333333333334,10.733333333333333,11.308333333333335,1.5833333333333333,18.45
2018-01-08,2632,0,0,14.4,13.1,74.66666666666667,8.120833333333335,14.808333333333335,10.75,9.791666666666664,0,17.187499999999996
2018-01-09,2683,0,0,15.2,14.2,72.70833333333333,8.304166666666665,15.89583333333333,10.766666666666667,9.079166666666666,0.3333333333333333,16.695833333333333
2018-01-10,2773,0,0,15.6,15,73.875,7.816666666666666,15.608333333333334,10.766666666666667,10.154166666666667,0.20833333333333334,17.05
2018-01-11,2781,0,0,15.7,15.3,77,7.520833333333333,14.725000000000001,10.783333333333333,11.245833333333335,0.375,17.495833333333334
2018-01-12,2235,0,0,16.3,16.2,76.95833333333333,6.204166666666666,12.620833333333332,10.8,11.429166666666667,42.375,17.558333333333334
2018-01-13,2695,0,0,16.8,17,77.41666666666667,5.345833333333332,10.441666666666666,10.816666666666666,12.112499999999997,61.041666666666664,18.025
2018-01-14,2599,0,0,17.3,17.7,79.125,5.104166666666665,8.895833333333334,10.816666666666666,12.995833333333335,59.416666666666664,18.358333333333334
2018-01-15,2699,0,0,17.4,17.7,81.29166666666667,5.920833333333333,10.366666666666665,10.833333333333334,13.841666666666667,66.70833333333333,18.791666666666668
2018-01-16,2739,0,0,18,18.2,80.54166666666667,6.304166666666667,12.066666666666663,10.85,13.766666666666666,57.166666666666664,19.033333333333335
2018-01-17,2761,0,0,18,18.4,75.16666666666667,6.445833333333333,11.466666666666669,10.866666666666667,13.266666666666667,38.458333333333336,19.520833333333332
2018-01-18,2689,0,0,18.2,18.6,77.79166666666667,6.095833333333332,10.520833333333334,10.866666666666667,13.791666666666664,8.291666666666666,19.808333333333334
2018-01-19,2263,0,0,18.2,18.5,78.375,6.995833333333334,13.775000000000004,10.883333333333333,14.029166666666669,9.958333333333334,19.804166666666667
2018-01-20,2665,0,0,17.9,18.1,75.5,7.095833333333334,14.35,10.9,13.454166666666667,0.8333333333333334,19.95416666666667
2018-01-21,2659,0,0,18.3,18.3,76.70833333333333,6.958333333333332,13.462499999999999,10.9,13.429166666666669,3.5833333333333335,19.7875
2018-01-22,2650,0,0,18.1,18.3,73.33333333333333,7.375,12.441666666666668,10.916666666666666,12.987500000000002,4.166666666666667,20.025000000000002
2018-01-23,2722,0,0,18.6,19.1,76.16666666666667,7.175,12.312499999999998,10.95,13.404166666666669,2.8333333333333335,19.90833333333333
2018-01-24,2660,0,0,19.2,19.6,76.95833333333333,6.729166666666667,11.283333333333333,10.966666666666667,14.12916666666667,6.875,20.295833333333334
2018-01-25,2794,0,0,19.6,20.1,73.91666666666667,6.379166666666667,8.516666666666667,10.966666666666667,13.816666666666665,15.458333333333334,20.3625
2018-01-26,2260,0,0,18.2,17.6,71.20833333333333,5.954166666666667,9.9625,10.983333333333333,13.829166666666667,5.875,20.8875
2018-01-27,2613,0,0,17.3,16.8,65.95833333333333,8.066666666666666,14.7125,11.016666666666667,11.170833333333334,0,20.24166666666667
2018-01-28,2740,0,0,16.9,16.1,69.79166666666667,7.345833333333332,14.804166666666669,11.016666666666667,11.220833333333337,0.4166666666666667,19.691666666666666
2018-01-29,2752,0,0,17.8,17.6,68.08333333333333,7.462500000000001,10.833333333333334,11.033333333333333,10.341666666666665,12.583333333333334,18.829166666666666
2018-01-30,2749,0,0,18.5,18.5,68.25,5.066666666666666,6.966666666666668,11.066666666666666,11.233333333333333,10.625,18.79166666666667
2018-01-31,2749,0,0,18.3,18.3,68.20833333333333,5.420833333333333,8.045833333333333,11.066666666666666,11.862500000000002,18.916666666666668,19.100000000000005
2018-02-01,2761,0,0,18.8,19.2,69.75,6.254166666666666,9.383333333333335,11.083333333333334,12.170833333333334,16.083333333333332,19.770833333333332
2018-02-02,2215,0,0,20.1,20.7,69.66666666666667,4.529166666666667,7.908333333333334,11.116666666666667,12.745833333333332,18.416666666666668,20.874999999999996
2018-02-03,2718,0,0,20.8,21.7,68.95833333333333,4.7749999999999995,6.5375000000000005,11.116666666666667,13.795833333333333,39.083333333333336,20.912500000000005
2018-02-04,2721,0,0,20.9,21.9,69.20833333333333,4.95,6.612500000000001,11.15,14.537500000000001,22.625,21.391666666666666
2018-02-05,2847,0,0,21.7,24,75.41666666666667,7.862500000000001,13.783333333333331,11.166666666666666,15.870833333333337,6.458333333333333,22.033333333333335
2018-02-06,2633,0,0,22.2,23.8,81.5,5.525000000000001,9.4,11.183333333333334,18.1125,39.5,23.51666666666667
2018-02-07,2841,0,0,21.4,22.2,74.5,7.283333333333334,10.325,11.2,16.883333333333336,49.416666666666664,23.40833333333333
2018-02-08,2640,0,0,21.8,22.2,70.45833333333333,7.783333333333334,10.612499999999999,11.233333333333333,15.0875,29.375,22.599999999999998
2018-02-09,2345,0,0,22.1,23,65.29166666666667,8.145833333333334,11.929166666666667,11.233333333333333,14.399999999999997,28.041666666666668,22.854166666666668
2018-02-10,2691,0,0,22.6,24.1,70.33333333333333,8.52083333333333,14.245833333333335,11.266666666666667,15.854166666666666,18.083333333333332,23.358333333333334
2018-02-11,2646,0,0,21.4,20.4,71.625,6.162499999999999,11.612499999999999,11.3,16.59583333333333,33.791666666666664,24.1875
2018-02-12,2757,0,0,20.9,20.9,51.333333333333336,8.2875,15.14583333333333,11.3,10.354166666666666,31.458333333333332,23.29166666666667
2018-02-13,2996,0,0,22,22.4,60.25,7.154166666666669,14.108333333333333,11.333333333333334,12.304166666666667,12.708333333333334,23.041666666666668
2018-02-14,2876,0,0,21.9,22.5,64.125,8.154166666666667,16.937499999999996,11.333333333333334,14.362500000000002,28.5,23.620833333333337
2018-02-15,2866,0,0,21,21.5,65.75,7.454166666666667,14.604166666666664,11.366666666666667,14.7875,16,23.84166666666667
2018-02-16,2367,0,0,20.4,20.2,66.75,6.6625000000000005,9.308333333333335,11.4,13.608333333333334,0.08333333333333333,23.28333333333333
2018-02-17,2785,0,0,21.1,21.4,62.333333333333336,8.187500000000002,15.6875,11.4,12.174999999999999,0,22.641666666666666
2018-02-18,2903,0,0,22.3,23.2,65.83333333333333,7.908333333333334,12.283333333333331,11.433333333333334,13.808333333333332,0.75,23.266666666666666
2018-02-19,3031,0,0,22.3,23.4,64.45833333333333,5.558333333333333,7.520833333333336,11.45,14.60416666666667,3.1666666666666665,23.525000000000006
2018-02-20,2918,0,0,23.1,25,65.29166666666667,5.800000000000001,7.745833333333334,11.483333333333333,14.854166666666664,1,23.816666666666666
2018-02-21,2392,0,0,23.4,25.4,69.625,4.6625,5.800000000000001,11.483333333333333,16.695833333333333,19.958333333333332,24.779166666666665
2018-02-22,2929,0,0,23.6,25.2,68.75,4.1708333333333325,5.345833333333334,11.516666666666667,16.8375,9.208333333333334,24.787499999999998
2018-02-23,2622,0,0,24.3,25.8,67.95833333333333,5.533333333333335,6.675,11.533333333333333,16.820833333333336,6.791666666666667,24.745833333333334
2018-02-24,3190,0,0,25,27.6,66.45833333333333,7.529166666666668,12.245833333333332,11.566666666666666,16.924999999999994,7.916666666666667,25.379166666666666
2018-02-25,3249,0,0,25.8,28.2,70.45833333333333,6.675,11.779166666666669,11.583333333333334,18.79583333333333,1.0833333333333333,26.870833333333334
2018-02-26,3130,0,5.4,24,26.5,67.75,7.083333333333332,11.479166666666664,11.616666666666667,18.583333333333332,2.3333333333333335,27.375
2018-02-27,3157,0,0,23.8,26.1,75.04166666666667,6.666666666666667,11.445833333333333,11.616666666666667,18.962500000000002,19.875,26.208333333333332
2018-02-28,3217,0,0,24.4,26.5,71.70833333333333,5.458333333333333,9.1,11.65,17.8,7.458333333333333,26.337499999999995
2018-03-01,3238,0,0,25,27,68.33333333333333,5.774999999999999,9.3375,11.666666666666666,17.525000000000002,15.625,26.641666666666666
2018-03-02,2725,0,0,25.5,27.4,65.25,6.083333333333332,8.462500000000002,11.7,17.445833333333333,12.666666666666666,26.7
2018-03-03,3340,0,0,26.4,28,64.66666666666667,7.266666666666666,10.495833333333334,11.716666666666667,17.683333333333334,3.2083333333333335,26.67916666666667
2018-03-04,3358,0,0,26.8,29.3,65,12.33333333333333,22.337500000000002,11.75,18.5625,1.9583333333333333,27.61666666666667
2018-03-05,3326,0,0.3,26.3,29.8,69.54166666666667,10.754166666666668,19.495833333333334,11.766666666666667,19.9125,0.9583333333333334,28.38333333333333
2018-03-06,2650,0,0,26.5,28,76.08333333333333,8.750000000000002,15.258333333333335,11.783333333333333,21.245833333333337,29.458333333333332,28.729166666666668
2018-03-07,3383,0,0,25.3,25.7,56.458333333333336,7.604166666666668,12.191666666666665,11.8,16.55416666666667,9.083333333333334,28.462500000000002
2018-03-08,3367,0,0,24.1,24.3,50,6.800000000000001,12.237499999999999,11.833333333333334,13.012500000000001,7.875,27.82083333333333
2018-03-09,2803,0,0,25.1,26.2,53.208333333333336,7.8083333333333345,11.725,11.85,12.991666666666665,0,26.766666666666666
2018-03-11,3402,0,0,25.5,26.3,57.166666666666664,7.175000000000002,10.095833333333333,11.9,15.049999999999997,2.125,27.208333333333332
2018-03-12,3514,0,1.5,25.2,27,54.416666666666664,6.454166666666667,7.954166666666667,11.916666666666666,13.949999999999998,0.375,26.779166666666665
2018-03-13,3528,0,0.2,25.4,28.2,66.16666666666667,9.483333333333333,16.058333333333334,11.95,17.65833333333333,7.458333333333333,27.320833333333336
2018-03-14,3441,0,0,25.9,28.9,73.41666666666667,8.020833333333332,15.004166666666665,11.966666666666667,19.695833333333333,25.625,27.883333333333326
2018-03-15,3425,0,0.5,26.7,29.9,71.625,7.050000000000002,12.820833333333333,12,19.629166666666666,23.416666666666668,28.387500000000003
2018-03-16,3003,0,1.7,26.6,29.3,71.58333333333333,7.600000000000002,12.445833333333335,12.016666666666667,20.383333333333336,21.125,29.037499999999998
2018-03-17,3337,0,0.3,27.1,29.4,73.54166666666667,12.958333333333334,21.695833333333336,12.05,21.133333333333333,36.541666666666664,28.47916666666666
2018-03-18,3464,0,0,27,29.7,62.166666666666664,8.708333333333334,14.370833333333332,12.066666666666666,18.645833333333332,15.208333333333334,29.329166666666666
2018-03-19,3611,0,0,27,29.7,64.45833333333333,5.725000000000001,9.124999999999998,12.083333333333334,18.474999999999998,9.833333333333334,29.24166666666667
2018-03-20,3441,0,0,26.3,27.9,63.708333333333336,5.816666666666666,10,12.116666666666667,18.420833333333334,12.25,29.787500000000005
2018-03-21,3460,0,0,27,28.9,56.166666666666664,5.679166666666667,8.375000000000002,12.133333333333333,15.779166666666669,0.16666666666666666,29.34166666666667
2018-03-22,3549,0,0.2,27.5,30.5,57.875,6.5125,8.583333333333334,12.166666666666666,16.9125,2.5416666666666665,29.166666666666657
2018-03-23,3185,0,0.4,28.1,31.4,64.625,6.545833333333332,9.104166666666666,12.183333333333334,19.537499999999998,4.75,29.804166666666664
2018-03-24,3612,0,0,27.7,31.2,66.16666666666667,8.679166666666665,14.462499999999999,12.2,20.687499999999996,7.458333333333333,30.520833333333332
2018-03-25,3459,0,0,28.6,32.6,68.70833333333333,6.666666666666668,10.416666666666668,12.233333333333333,20.808333333333334,22.166666666666668,30.566666666666666
2018-03-26,2837,0,3.9,27.6,32.2,66.95833333333333,6.079166666666666,9.583333333333334,12.25,21.308333333333334,10.583333333333334,31.370833333333337
2018-03-27,3374,0,9.7,25.6,30,75.66666666666667,5.8625,9.783333333333333,12.283333333333333,22.549999999999994,19.958333333333332,30.64583333333334
2018-03-28,3413,0,0.1,27,31.5,82.16666666666667,4.816666666666666,7.158333333333332,12.3,22.091666666666665,28.666666666666668,27.937500000000004
2018-03-29,3567,0,7.4,27.2,31,77.66666666666667,5.841666666666666,9.845833333333333,12.316666666666666,22.34583333333333,30.916666666666668,28.841666666666665
2018-03-30,2325,0,5.3,26.7,29.8,74.875,8.741666666666667,14.487499999999999,12.35,21.816666666666663,21.25,29.329166666666666
2018-03-31,3034,0,18.8,24.5,27.9,75.75,11.295833333333333,18.02083333333334,12.366666666666667,21.59166666666667,39.541666666666664,28.44583333333333
2018-04-01,3309,0,0,26.3,30.1,82.54166666666667,7.091666666666666,10.229166666666666,12.383333333333333,21.033333333333335,42,26.995833333333334
2018-04-02,3295,0,0,26.3,30.1,71.95833333333333,5.300000000000001,8.079166666666667,12.416666666666666,20.395833333333332,14.125,28.041666666666668
2018-04-03,3429,0,0.5,27.4,31.6,73.95833333333333,5.591666666666666,9.937500000000002,12.433333333333334,21.02916666666667,49.875,28.212500000000002
2018-04-04,3333,0,0,27.5,32.2,70.95833333333333,4.570833333333334,7.8,12.466666666666667,21.19583333333333,26.583333333333332,29.2375
2018-04-05,3160,0,0.1,27.2,31.1,72.5,3.729166666666666,4.9624999999999995,12.483333333333333,21.683333333333334,7.916666666666667,29.299999999999997
2018-04-06,2986,0,16.8,24.9,29,72.66666666666667,6.745833333333334,10.116666666666667,12.5,21.329166666666673,15.416666666666666,29.395833333333332
2018-04-07,3432,0,0.6,26,30.7,84.33333333333333,6.545833333333332,10.958333333333336,12.533333333333333,21.9375,28.291666666666668,27.79166666666667
2018-04-08,3227,0,1.2,26.7,31.1,81.45833333333333,4.733333333333333,7.329166666666667,12.55,22.420833333333334,38.166666666666664,28.104166666666668
2018-04-09,3559,0,1,26.8,31.2,78.41666666666667,5.633333333333334,10.470833333333335,12.583333333333334,22.325,37.291666666666664,28.049999999999997
2018-04-10,3278,0,2.8,26.8,31.2,75.5,4.637499999999999,7.700000000000003,12.6,21.74166666666667,20.416666666666668,28.654166666666665
2018-04-11,3174,0,4.7,26.8,31.6,77.04166666666667,5.154166666666667,9.508333333333333,12.6,22.174999999999997,21.666666666666668,28.583333333333332
2018-04-12,3318,0,16.7,26.8,31.5,80.375,6.245833333333333,9.9125,12.633333333333333,22.912499999999998,21.541666666666668,29.020833333333332
2018-04-13,3173,0,26.3,26.8,31.3,78.45833333333333,5.0583333333333345,7.016666666666667,12.65,22.433333333333337,12.541666666666666,28.587500000000002
2018-04-14,2293,0,1,27.3,31.9,78.83333333333333,6.658333333333332,11.824999999999998,12.683333333333334,22.608333333333334,16.125,28.479166666666668
2018-04-15,3572,0,17.2,27.6,32.6,80.25,9.270833333333334,15.983333333333333,12.7,23.416666666666668,23.208333333333332,28.633333333333336
2018-04-16,3570,0,0.7,28.2,33.8,80.41666666666667,6.6625000000000005,11.412500000000001,12.716666666666667,23.662500000000005,15.958333333333334,28.787499999999998
2018-04-17,3274,0,0.3,26.9,31.9,78.29166666666667,4.4875,7.8374999999999995,12.75,23.712500000000002,12.083333333333334,29.36666666666666
2018-04-18,3577,0,13.8,26.5,30.8,83.83333333333333,7.6208333333333345,11.908333333333333,12.766666666666667,23.824999999999992,27.833333333333332,28.55
2018-04-19,3580,0,11.9,25.2,29.1,82.5,8.225,13.5875,12.783333333333333,22.970833333333335,34.041666666666664,27.69583333333333
2018-04-20,2717,0,4.3,28,32.8,86.33333333333333,9.8875,15.304166666666667,12.8,22.66666666666666,50.208333333333336,26.949999999999992
2018-04-21,2946,0,14,27.9,32.5,84.08333333333333,13.575000000000001,21.912500000000005,12.833333333333334,24.883333333333336,41.875,28.391666666666662
2018-04-22,3053,0,7.1,27.8,33,83.83333333333333,14.679166666666667,23.762500000000003,12.85,24.854166666666668,50.875,28.71666666666667
2018-04-23,3432,0,0.3,28.6,34.7,85.375,10.404166666666667,17.32083333333333,12.866666666666667,24.995833333333326,48.541666666666664,28.754166666666674
2018-04-24,3704,0,0.1,28.7,35.2,81.625,6.625000000000001,11.075000000000003,12.9,24.954166666666666,33,29.429166666666656
2018-04-25,3328,0,6.2,27.7,32.9,82.70833333333333,6.05,8.733333333333333,12.9,25.337499999999995,21.583333333333332,30.016666666666655
2018-04-27,3051,0,1.2,26.9,31.5,81.75,6.7875000000000005,12.575000000000001,12.95,22.754166666666663,17.041666666666668,28.229166666666668
2018-04-28,3578,0,0.5,27.4,32.2,76.75,5.004166666666667,9.370833333333332,12.983333333333333,22.254166666666666,23.875,28.349999999999994
2018-04-29,2796,0,17.5,25.5,29.7,76.875,6.466666666666669,11.079166666666664,13,22.799999999999997,14.333333333333334,28.941666666666666
2018-04-30,2816,0,6,24.5,28.5,87.45833333333333,9.500000000000002,15.541666666666664,13.016666666666667,23.25,40.25,26.970833333333342
2018-05-01,2445,0,5.8,25.3,29.3,88.04166666666667,7.791666666666667,13.266666666666666,13.033333333333333,22.341666666666665,55.666666666666664,25.716666666666665
2018-05-02,2415,0,10.1,25.9,30.2,83.66666666666667,7.420833333333333,12.720833333333337,13.05,22.195833333333336,59.666666666666664,26.10416666666666
2018-05-03,3150,0,19.8,25,29.4,82.125,7.020833333333333,12.158333333333331,13.066666666666666,22.379166666666666,25.333333333333332,27.145833333333332
2018-05-04,2759,0,32.2,25.4,30,86.95833333333333,6.854166666666668,12.029166666666669,13.083333333333334,22.58333333333333,22.291666666666668,26.90833333333333
2018-05-05,3198,0,26.3,25.2,30,88.5,7.845833333333331,13.9,13.116666666666667,23.30416666666667,25.833333333333332,26.9875
2018-05-06,3565,0,14.5,27.8,32.5,90.95833333333333,6.733333333333332,10.674999999999999,13.116666666666667,23.537499999999994,71,26.379166666666674
2018-05-07,3539,0,9.9,28.3,32.8,83.91666666666667,12.466666666666667,20.958333333333336,13.15,24.675,54.958333333333336,27.974999999999998
2018-05-08,3805,0,4.1,28.8,33.5,83.79166666666667,15.983333333333334,25.450000000000006,13.15,25.212499999999995,51.125,28.466666666666665
2018-05-09,3548,0,8.2,27.5,32.1,83.16666666666667,16.624999999999996,26.72083333333333,13.183333333333334,25.575000000000003,53.875,28.795833333333334
2018-05-10,2995,0,1.6,27.6,32.9,86.29166666666667,14.858333333333334,23.879166666666663,13.2,25.00833333333333,32.833333333333336,28.416666666666668
2018-05-11,2585,0,22.5,26,30.7,86.79166666666667,10.812499999999998,17.245833333333334,13.216666666666667,25.108333333333338,66.75,28.57916666666667
2018-05-12,3341,0,25.5,25.3,29.5,88.20833333333333,9.208333333333334,15.000000000000002,13.233333333333333,23.883333333333336,44.291666666666664,27.59166666666667
2018-05-13,3308,0,12.9,25.7,30.2,85,7.233333333333333,11.158333333333333,13.25,22.441666666666666,30.958333333333332,27.09166666666667
2018-05-14,3518,0,34.5,25,29.3,86.95833333333333,8.149999999999999,13.658333333333333,13.266666666666667,23.262499999999992,30.5,27.287500000000005
2018-05-15,3575,0,1.6,26.9,31.8,87.875,7.579166666666667,12.437499999999998,13.283333333333333,22.758333333333336,58.125,26.412500000000005
2018-05-16,3180,0,23.9,25.6,29.9,83.45833333333333,7.679166666666667,13.4125,13.3,23.62083333333334,20.125,27.979166666666668
2018-05-17,3427,0,33.4,24.9,29.5,86.79166666666667,8.308333333333332,13.112499999999999,13.316666666666666,23.112499999999997,48.208333333333336,27.408333333333335
2018-05-18,2928,0,11.7,25.7,30,90.375,7.079166666666667,11.8125,13.316666666666666,23.14166666666667,58.875,26.44583333333334
2018-05-19,3457,0,11.2,25.7,30.4,87.83333333333333,9.208333333333334,14.5875,13.35,23.400000000000002,90.08333333333333,26.850000000000005
2018-05-20,3392,0,13.4,25.5,30.3,88.625,8.166666666666668,13.16666666666667,13.35,23.662499999999998,72.91666666666667,27.079166666666676
2018-05-21,3313,0,19,25.7,30.9,91,8.904166666666667,14.179166666666665,13.383333333333333,23.88333333333333,78.75,26.933333333333326
2018-05-22,3528,0,10.9,27.3,32.7,93.08333333333333,7.5583333333333345,12.729166666666666,13.383333333333333,24.40416666666667,74.75,26.80416666666667
2018-05-23,3393,0,7.5,27.3,32.7,87.04166666666667,8.791666666666666,15.062499999999998,13.4,24.870833333333337,49.625,28.008333333333336
2018-05-24,3604,0,15.4,27,32,87.20833333333333,9.012500000000001,15.345833333333331,13.416666666666666,24.891666666666666,63.375,28.066666666666666
2018-05-25,3294,0,5.8,28.2,33,87.875,11.870833333333332,19.2625,13.416666666666666,24.791666666666668,57,28.091666666666665
2018-05-26,3847,0,2,29,34,83.54166666666667,14.65416666666667,23.625,13.433333333333334,25.049999999999997,44.083333333333336,28.666666666666668
2018-05-27,3941,0,0.1,29.4,35,81.625,13.91666666666667,22.5625,13.433333333333334,25.366666666666664,45.625,28.9875
2018-05-28,4005,0,0,29.3,35.3,79.16666666666667,10.966666666666663,18.2625,13.466666666666667,25.25,16.666666666666668,29.88333333333333
2018-05-29,3928,0,0.2,29.5,35.7,78.70833333333333,7.083333333333331,12.320833333333338,13.466666666666667,25.012500000000003,23.791666666666668,29.987500000000008
2018-05-30,3432,0,0.3,29.5,35.4,77.58333333333333,4.883333333333334,7.866666666666666,13.483333333333333,24.883333333333336,33.25,30.429166666666664
2018-05-31,3464,0,26.9,27.6,33.3,75.83333333333333,6.574999999999998,11.320833333333335,13.483333333333333,24.616666666666664,28.375,30.533333333333335
2018-06-01,3090,0,15.8,27.5,33.4,89.41666666666667,10.220833333333337,16.954166666666662,13.5,25.7,82.58333333333333,29.070833333333336
2018-06-02,3733,0,23.1,27.3,33.3,87.95833333333333,7.712499999999999,11.829166666666666,13.5,25.25833333333333,66.625,28.995833333333334
2018-06-03,3665,0,1,28.2,34.1,88.66666666666667,6.187499999999999,10.304166666666667,13.516666666666667,25.254166666666666,46.166666666666664,28.616666666666664
2018-06-04,3908,0,2.4,28.3,34.3,84.45833333333333,7.350000000000001,12.441666666666665,13.533333333333333,25.162499999999998,25.666666666666668,29.42916666666667
2018-06-05,3942,0,6.3,28.5,34.8,84.08333333333333,7.454166666666666,12.595833333333333,13.533333333333333,25.22916666666667,28.541666666666668,29.649999999999995
2018-06-06,3986,0,1.7,28.9,35.5,83.33333333333333,5.433333333333333,9.595833333333333,13.55,25.287499999999998,47.375,30.083333333333343
2018-06-07,4118,0,0.5,29.5,36.1,83.625,5.554166666666667,9.5875,13.55,25.76666666666667,39.583333333333336,30.474999999999998
2018-06-08,3693,0,4.4,29.1,35.7,80.95833333333333,5.966666666666666,9.841666666666667,13.566666666666666,25.75833333333333,16.208333333333332,30.745833333333337
2018-06-09,3993,0,19.3,29.1,36.5,82.83333333333333,6.333333333333332,10.075,13.566666666666666,25.89166666666667,39.375,30.516666666666662
2018-06-10,3758,0,39.6,27.8,34,85.125,4.0375,6.087500000000001,13.566666666666666,26.316666666666674,46.125,30.941666666666663
2018-06-11,3932,0,14.8,28,33.9,89.625,7.7458333333333345,12.424999999999999,13.583333333333334,25.84583333333333,87.45833333333333,28.920833333333334
2018-06-12,3081,0,17,27.6,33.3,87.04166666666667,8.95,14.329166666666667,13.583333333333334,25.570833333333336,88.375,29.079166666666666
2018-06-13,3478,0,15.4,28.2,34.1,91.16666666666667,11.004166666666665,17.970833333333335,13.583333333333334,25.933333333333334,91.375,28.46249999999999
2018-06-14,3225,0,20.8,28.5,34.2,88.75,11.050000000000002,18.333333333333332,13.583333333333334,26.099999999999998,77.83333333333333,28.50833333333333
2018-06-15,2619,0,18.2,29,34.7,87,12.045833333333334,20.120833333333334,13.583333333333334,26.087500000000002,56,29.158333333333328
2018-06-16,2130,0,1.6,30,35.9,88.33333333333333,16.03333333333333,25.462499999999995,13.583333333333334,26.829166666666662,54.458333333333336,29.425000000000008
2018-06-17,2502,0,2.7,29.9,36.1,84.33333333333333,16.34166666666667,25.349999999999998,13.583333333333334,26.983333333333334,51.625,30.558333333333334
2018-06-18,2606,0,0.9,30.5,36.8,84.08333333333333,12.962499999999999,21,13.6,26.84583333333332,54.208333333333336,30.562499999999996
2018-06-19,2243,0,8.8,29.4,35.7,81.875,12.691666666666665,20.250000000000004,13.6,26.82083333333333,47.625,31.062499999999996
2018-06-20,2700,0,3.2,29.3,36.1,85.375,10.833333333333336,17.8375,13.6,26.650000000000002,51.833333333333336,30.341666666666665
2018-06-21,2915,0,5.5,29,34.9,86.54166666666667,8.395833333333334,13.787500000000001,13.583333333333334,26.662499999999994,56.5,30.7625
2018-06-22,2971,0,1.9,28.8,34.3,83.41666666666667,10.720833333333331,17.120833333333334,13.6,25.85000000000001,40.583333333333336,30.33333333333333
2018-06-23,3269,0,9.4,27.5,32.7,82.375,11.533333333333331,18.070833333333336,13.6,25.404166666666658,46.291666666666664,30.3125
2018-06-24,3462,0,17.8,26.7,32,87.29166666666667,11.991666666666665,18.812499999999996,13.6,25.233333333333334,84.45833333333333,29.224999999999998
2018-06-25,3474,0,34.5,26.3,31.8,91.20833333333333,11.204166666666664,18.129166666666666,13.583333333333334,25.174999999999997,94.16666666666667,27.79166666666666
2018-06-26,3565,0,1.7,28,33.2,94.5,9.71666666666667,16.4875,13.583333333333334,25.32083333333334,96,27.287499999999998
2018-06-27,3582,0,2.3,27.5,31.1,84.91666666666667,11.558333333333332,18.116666666666664,13.6,25.091666666666672,69.70833333333333,28.88333333333333
2018-06-28,3497,0,5.8,27.5,31.9,83.04166666666667,18.820833333333336,29.14583333333333,13.583333333333334,24.333333333333332,77.20833333333333,28.645833333333332
2018-06-29,3497,0,2.2,27.8,32.4,84.66666666666667,14.662500000000001,22.974999999999998,13.583333333333334,24.65416666666667,73.45833333333333,28.816666666666666
2018-06-30,3751,0,5.4,28.1,33.1,83.04166666666667,12.966666666666667,20.366666666666667,13.583333333333334,24.579166666666662,67.29166666666667,28.90833333333333
2018-07-01,3813,0,8.1,28.4,33.2,83.66666666666667,12.845833333333333,20.475,13.583333333333334,25.037500000000005,66.875,29.325000000000003
2018-07-02,3810,0,5.7,27.9,32.5,83.75,15.087499999999993,23.400000000000002,13.566666666666666,25.29166666666667,60.208333333333336,29.50833333333333
2018-07-03,3670,0,32,26.7,32.1,85.70833333333333,15.337499999999999,23.94583333333333,13.566666666666666,25.212500000000002,73.45833333333333,29.04166666666666
2018-07-04,3587,0,20.9,27.3,32.6,94.08333333333333,12.116666666666665,20.625000000000004,13.566666666666666,25.629166666666666,98.125,27.63333333333334
2018-07-05,3760,0,13.9,27.5,33.1,90.95833333333333,13.154166666666667,22.279166666666665,13.55,25.70833333333334,93.20833333333333,27.89166666666667
2018-07-06,3536,0,0.6,28.6,34.5,88.45833333333333,9.595833333333333,16.095833333333335,13.55,25.358333333333334,76.16666666666667,28.29166666666666
2018-07-07,3875,0,0.2,28.7,33.9,83.58333333333333,8.7375,14.575000000000003,13.533333333333333,25.412499999999998,54.5,29.762500000000003
2018-07-08,3825,0,3.5,28,32.5,81.58333333333333,11.854166666666666,18.783333333333328,13.533333333333333,25.075000000000006,47.666666666666664,29.837500000000002
2018-07-09,3922,0,3.5,28.1,32.8,84.20833333333333,15.758333333333335,24.474999999999994,13.533333333333333,25.0625,70.70833333333333,29.225000000000005
2018-07-10,3962,0,8.3,27.9,32.7,83.95833333333333,15.27083333333333,23.54166666666667,13.516666666666667,25.137500000000003,72.29166666666667,29.283333333333342
