date,power_demand,load_shed,rainfall,mean_temperature,relativehumidity_2m,windspeed_100m,daytime_length
2019-01-01,2642,0,0,18,0,0,10.7
2019-01-02,2735,0,0,18.2,74.58333333333333,12.141666666666666,10.716666666666667
2019-01-03,2750,0,0,18.1,71.25,9.970833333333333,10.7
2019-01-04,2311,0,0,17.1,68.29166666666667,10.854166666666664,10.716666666666667
2019-01-05,2746,0,0,17.1,68.5,13.883333333333333,10.733333333333333
2019-01-06,2812,0,0,17.8,70.95833333333333,11.049999999999999,10.733333333333333
2019-01-07,2808,0,0,18.5,72.66666666666667,11.029166666666667,10.733333333333333
2019-01-08,2825,0,0,18.4,70.54166666666667,10.950000000000001,10.75
2019-01-09,2733,0,0,18.5,71.375,14.154166666666667,10.766666666666667
2019-01-10,2828,0,0,17.8,69.625,15.012499999999998,10.766666666666667
2019-01-11,2301,0,0,17.1,68.45833333333333,14.195833333333333,10.783333333333333
2019-01-12,2817,0,0,17.8,70.79166666666667,11.066666666666668,10.8
2019-01-13,2809,0,0,18.3,73.5,9.920833333333333,10.8
2019-01-14,2799,0,0,18.8,72.375,10.695833333333335,10.816666666666666
2019-01-15,2919,0,0,18.5,70.33333333333333,12.670833333333334,10.833333333333334
2019-01-16,2905,0,0,18.2,66.83333333333333,16.58333333333334,10.85
2019-01-17,2807,0,0,18.8,63.958333333333336,16.27916666666667,10.85
2019-01-18,2375,0,0,19.2,69.04166666666667,11.395833333333334,10.866666666666667
2019-01-19,2871,0,0,19.1,70.54166666666667,8.25,10.883333333333333
2019-01-20,2918,0,0,19.2,69.58333333333333,14.041666666666666,10.883333333333333
2019-01-21,2969,0,0,19.5,67.79166666666667,13.979166666666666,10.9
2019-01-22,2821,0,0,19.7,68.91666666666667,10.783333333333333,10.916666666666666
2019-01-23,3021,0,0,20,69.20833333333333,9.416666666666666,10.95
2019-01-25,2457,0,0,21.3,69.79166666666667,11.683333333333332,10.966666666666667
2019-01-26,2897,0,0,21.7,66.41666666666667,15.579166666666666,10.983333333333333
2019-01-27,3031,0,0,22.7,63.75,13.941666666666665,11
2019-01-28,2974,0,0,21.7,56.708333333333336,16.666666666666668,11.016666666666667
2019-01-29,2979,0,0,20,63.083333333333336,17.695833333333333,11.033333333333333
2019-01-30,1766,0,0,17.9,59.791666666666664,22.42916666666667,11.066666666666666
2019-01-31,2928,0,0,18.6,57.833333333333336,16.083333333333332,11.066666666666666
2019-02-01,2395,0,0,20,62.75,11.745833333333335,11.083333333333334
2019-02-02,2916,0,0,20.5,65,10.950000000000001,11.116666666666667
2019-02-03,2972,0,0,20,65.04166666666667,9.47916666666667,11.116666666666667
2019-02-04,2931,0,0,20.1,63.416666666666664,12.504166666666665,11.15
2019-02-05,2913,0,0,19.6,59.375,12.766666666666666,11.166666666666666
2019-02-06,3030,0,0,19.6,57.416666666666664,15.591666666666669,11.183333333333334
2019-02-07,2948,0,0,21.4,59.708333333333336,10.791666666666666,11.2
2019-02-08,2498,0,0,22.4,58.791666666666664,7.920833333333333,11.233333333333333
2019-02-09,2954,0,0,22.4,64.04166666666667,13.487499999999999,11.233333333333333
2019-02-10,2904,0,0.6,20.1,65.125,20.745833333333334,11.266666666666667
2019-02-11,2918,0,0,19.1,64.66666666666667,18.354166666666668,11.266666666666667
2019-02-12,2913,0,0,20.1,59.166666666666664,16.775000000000002,11.3
2019-02-13,3051,0,0,21.6,64.33333333333333,15.6875,11.333333333333334
