date,power_demand,load_shed,rainfall,mean_temperature,relativehumidity_2m,windspeed_100m,daytime_length
2019-01-01,194,0,0,18.9,0,0,10.766666666666667
2019-01-02,206,0,0,19,72.20833333333333,14.787500000000001,10.766666666666667
2019-01-03,203,0,0,18.7,71.33333333333333,12.462499999999999,10.783333333333333
2019-01-04,194,0,0,17.8,68.375,11.391666666666666,10.783333333333333
2019-01-05,207,0,0,18.2,66.20833333333333,16.09166666666667,10.8
2019-01-06,203,0,0,18.5,67.125,15.158333333333331,10.8
2019-01-07,195,0,0,19,69.375,13.845833333333333,10.8
2019-01-08,202,0,0,18.9,70.54166666666667,12.429166666666667,10.816666666666666
2019-01-09,188,0,0,18.9,69.5,14.912500000000001,10.833333333333334
2019-01-10,201,0,0,19.4,69.5,13.916666666666666,10.833333333333334
2019-01-11,191,0,0,18,66.41666666666667,12.929166666666669,10.85
2019-01-12,209,0,0,18.2,66.70833333333333,13.483333333333333,10.866666666666667
2019-01-13,206,0,0,19,69.54166666666667,13.1875,10.85
2019-01-14,201,0,0,19.2,70.29166666666667,12.533333333333337,10.866666666666667
2019-01-15,206,0,0,19.6,68.66666666666667,13.733333333333329,10.883333333333333
2019-01-16,200,0,0,18.6,64.625,17.4,10.9
2019-01-17,205,0,0,18.9,62.875,16.749999999999996,10.9
2019-01-18,199,0,0,19,66.70833333333333,11.433333333333332,10.916666666666666
2019-01-19,203,0,0,19.4,72.125,8.8875,10.95
2019-01-20,205,0,0,19.3,68.41666666666667,13.466666666666667,10.95
2019-01-21,220,0,0,19.8,66.45833333333333,13.783333333333337,10.966666666666667
2019-01-22,215,0,0,20.2,67.41666666666667,12.562499999999998,10.983333333333333
2019-01-23,197,0,0,21.4,68.08333333333333,9.591666666666667,10.983333333333333
2019-01-25,203,0,0,21.9,67.95833333333333,13.262500000000001,11.033333333333333
2019-01-26,220,0,0,22.4,67.29166666666667,16.687499999999996,11.05
2019-01-27,164,0,0,22.8,63.916666666666664,14.65,11.05
2019-01-28,197,0,0.4,22.1,61.5,16.975000000000005,11.066666666666666
2019-01-29,204,0,0,21.1,63.958333333333336,18.32083333333333,11.1
2019-01-30,181,0,0,18.5,60.708333333333336,21.020833333333332,11.1
2019-01-31,167,0,0,19,56.458333333333336,18.087500000000002,11.116666666666667
2019-02-01,205,0,0,20.1,64.125,13.487499999999999,11.15
2019-02-02,203,0,0,20.4,64.625,10.820833333333333,11.15
2019-02-03,201,0,0,21.5,67.79166666666667,11.191666666666665,11.166666666666666
2019-02-04,200,0,0,20.9,58.75,13.866666666666667,11.2
2019-02-05,197,0,0,20.2,57.25,15.366666666666669,11.2
2019-02-06,192,0,0,20.6,55.5,15.674999999999999,11.233333333333333
2019-02-07,198,0,0,22.3,57.875,10.175,11.233333333333333
2019-02-08,184,0,0,23,59.083333333333336,10.670833333333334,11.266666666666667
2019-02-09,204,0,0,23.3,62.958333333333336,13.6625,11.283333333333333
2019-02-10,199,0,0,21.3,62.833333333333336,19.895833333333336,11.3
2019-02-11,209,0,0,19.9,62.916666666666664,19.312499999999996,11.316666666666666
2019-02-12,201,0,0,20.5,59.166666666666664,18.408333333333335,11.333333333333334
2019-02-13,198,0,0,21.8,62.125,17.01666666666667,11.366666666666667
2019-02-14,198,0,0,22.6,62.708333333333336,14.04166666666667,11.383333333333333
2019-02-15,188,0,0,23.3,62.166666666666664,13.262500000000001,11.4
2019-02-16,203,0,0,22,62.666666666666664,14.200000000000001,11.416666666666666
2019-02-17,200,0,3.2,21,67.41666666666667,16.254166666666666,11.433333333333334
2019-02-18,198,0,0.1,21.8,77,13.654166666666667,11.466666666666667
2019-02-19,202,0,0,22.5,79.25,9.35,11.483333333333333
2019-02-20,204,0,0.3,23.7,78.70833333333333,10.641666666666667,11.5
2019-02-21,195,0,0,24.6,80.29166666666667,14.829166666666666,11.516666666666667
2019-02-22,202,0,0,25.2,74.58333333333333,10.454166666666666,11.55
2019-02-23,224,0,0,26.3,73.54166666666667,13.837499999999999,11.566666666666666
2019-02-24,217,0,0,26.3,73.08333333333333,12.083333333333334,11.583333333333334
2019-02-25,153,0,6.3,23.2,68.625,10.687499999999998,11.6
2019-02-26,108,0,11.2,22.7,86.625,16.191666666666666,11.633333333333333
2019-02-27,138,0,1.3,23,83.625,12.758333333333333,11.65
2019-02-28,156,0,14.8,21.2,75.125,13.020833333333334,11.666666666666666
2019-03-01,183,0,0,21.1,85.95833333333333,11.108333333333334,11.683333333333334
2019-03-03,200,0,0,20.8,62.458333333333336,17.645833333333332,11.733333333333333
2019-03-04,199,0,0.3,22.9,66.5,14,11.75
2019-03-05,197,0,12.9,21.9,70.33333333333333,6.350000000000001,11.783333333333333
2019-03-06,203,0,0.3,23.2,91.83333333333333,18.0625,11.8
2019-03-07,211,0,0.1,23.3,86.91666666666667,9.962500000000002,11.816666666666666
2019-03-08,188,0,0,23,84.95833333333333,7.900000000000001,11.833333333333334
