date,power_demand,load_shed,rainfall,mean_temperature,relativehumidity_2m,windspeed_100m,daytime_length
2021-01-01,688,0,0,18.1,0,0,10.716666666666667
2021-01-02,721,0,0,18.8,70.375,12.241666666666667,10.733333333333333
2021-01-03,714,0,0,19,71.5,12.112499999999999,10.733333333333333
2021-01-04,717,0,0,19.5,70.95833333333333,11.37083333333333,10.733333333333333
2021-01-05,728,0,0,20.2,70.33333333333333,10.291666666666666,10.75
2021-01-06,745,0,0,20.7,71.41666666666667,10.954166666666666,10.75
2021-01-07,743,0,0,21.6,71.58333333333333,10.600000000000001,10.766666666666667
2021-01-08,709,0,0,21.5,69.08333333333333,9.29583333333333,10.783333333333333
2021-01-09,733,0,0,21.6,67.25,13.87083333333333,10.783333333333333
2021-01-10,759,0,0,22,67.91666666666667,10.662499999999998,10.8
2021-01-11,749,0,0,22.3,69.70833333333333,9.1625,10.8
2021-01-12,763,0,0,21.2,72.25,7.962500000000001,10.8
2021-01-13,733,0,0,19.6,72.20833333333333,12.125,10.816666666666666
2021-01-14,737,0,0,20.1,67.625,11.887500000000001,10.833333333333334
2021-01-15,715,0,0,18.5,59.708333333333336,12.112499999999999,10.85
2021-01-16,766,0,0,17.6,64.04166666666667,12.070833333333335,10.85
2021-01-17,751,0,0,18.1,66.04166666666667,12.441666666666665,10.866666666666667
2021-01-18,748,0,0,18.4,66.58333333333333,13.820833333333335,10.9
2021-01-19,746,0,0,18.9,72.875,10.483333333333333,10.9
2021-01-20,740,0,2,19.5,70.29166666666667,9.745833333333332,10.916666666666666
2021-01-21,756,0,0.4,19.8,76.91666666666667,15.291666666666666,10.933333333333334
2021-01-22,716,0,0,18,74.79166666666667,10.05,10.95
2021-01-23,750,0,0,17.4,63.041666666666664,13.470833333333333,10.95
2021-01-24,744,0,0,17.8,68.29166666666667,9.029166666666669,10.966666666666667
2021-01-25,753,0,0,18.2,71.04166666666667,5.379166666666667,11
2021-01-26,769,0,0,18.6,70.08333333333333,12.779166666666663,11
2021-01-27,760,0,0,17.4,69.25,15.112500000000002,11.016666666666667
2021-01-28,753,0,0,17.5,69.54166666666667,15.320833333333333,11.033333333333333
2021-01-29,719,0,0,17.9,71.41666666666667,14.316666666666663,11.066666666666666
2021-01-30,754,0,0,18.5,72.33333333333333,13.16666666666667,11.066666666666666
2021-01-31,730,0,0,16.8,73.29166666666667,13.158333333333331,11.1
2021-02-01,740,0,0,16.1,61.5,12.975000000000003,11.116666666666667
2021-02-02,754,0,0,17.1,66.16666666666667,12.162500000000001,11.116666666666667
2021-02-03,752,0,0,18,69.20833333333333,13.700000000000001,11.15
2021-02-04,780,0,0,19,67.08333333333333,11.570833333333333,11.166666666666666
2021-02-05,718,0,0,19.9,65.08333333333333,11.741666666666667,11.183333333333334
2021-02-06,766,0,0,20.1,62.416666666666664,11.662500000000001,11.2
2021-02-07,740,0,0.5,19.5,62.833333333333336,12.674999999999999,11.216666666666667
2021-02-08,748,0,0,19.5,59.208333333333336,16.295833333333334,11.233333333333333
2021-02-09,738,0,0,20.2,64.08333333333333,16.445833333333333,11.266666666666667
2021-02-10,780,0,0,20.3,61.166666666666664,15.095833333333333,11.283333333333333
2021-02-11,757,0,0,21,61.041666666666664,12.862499999999999,11.3
2021-02-12,727,0,0,21.1,60.625,11.499999999999998,11.333333333333334
2021-02-13,757,0,0,21.1,61.333333333333336,12.362499999999999,11.333333333333334
2021-02-14,724,0,0,21.5,60.416666666666664,12.137500000000001,11.366666666666667
2021-02-15,784,0,0,21.7,60.583333333333336,11.970833333333333,11.383333333333333
2021-02-16,774,0,0,22.3,59.041666666666664,8.779166666666665,11.4
2021-02-17,770,0,0,22.4,62.875,8.158333333333333,11.416666666666666
2021-02-18,784,0,0,23,58.416666666666664,15.408333333333333,11.45
2021-02-19,766,0,0,23.6,59.541666666666664,12.208333333333334,11.466666666666667
2021-02-20,760,0,0,22.8,59.458333333333336,13.049999999999999,11.483333333333333
2021-02-21,758,0,0,22.8,62.291666666666664,12.4125,11.516666666666667
2021-02-22,793,0,0,22.6,59.458333333333336,12.358333333333336,11.533333333333333
2021-02-23,793,0,0,22.8,53.5,13.929166666666667,11.55
2021-02-24,823,0,0,23.3,55.708333333333336,12.033333333333331,11.566666666666666
2021-02-25,810,0,0,24.1,60.125,10.054166666666669,11.6
2021-02-26,834,0,0.1,24.8,70.08333333333333,14.679166666666669,11.616666666666667
2021-02-27,938,0,0,25.4,70.875,18.77916666666667,11.65
2021-02-28,951,0,0,25.9,71.625,17.82916666666667,11.666666666666666
2021-03-01,982,0,0.1,26.1,71.5,19.95,11.7
2021-03-02,931,0,0,25.8,72.83333333333333,16.48333333333333,11.7
2021-03-03,947,0,0,25.8,65.95833333333333,12.762499999999998,11.733333333333333
2021-03-04,914,0,0,25,56.125,12.016666666666666,11.75
2021-03-05,896,0,0.3,25.4,65.5,13.558333333333335,11.766666666666667
2021-03-07,993,0,2,25.6,74.58333333333333,25.416666666666668,11.816666666666666
2021-03-08,1013,0,0.5,25.8,76.70833333333333,16.637500000000006,11.85
2021-03-09,1050,0,0,26.5,77.41666666666667,8.591666666666667,11.866666666666667
2021-03-10,991,0,0,26.7,72.08333333333333,13.470833333333333,11.9
2021-03-11,1003,0,0,27,73.875,15.354166666666666,11.916666666666666
2021-03-12,1040,0,0,27.8,70.875,8.325,11.933333333333334
2021-03-13,792,0,0.7,27.1,60.375,12.6875,11.95
2021-03-14,959,0,0,25.8,62.75,16.433333333333334,11.966666666666667
2021-03-15,1012,0,0,26,62.791666666666664,14.308333333333335,12
2021-03-16,999,0,0,26.5,57.416666666666664,12.07916666666666,12.016666666666667
2021-03-17,1032,0,0,26.5,54.25,10.112499999999999,12.05
2021-03-18,1072,0,0,26.3,49.541666666666664,12.558333333333337,12.066666666666666
2021-03-19,1022,0,0,26.7,47.208333333333336,9.579166666666667,12.083333333333334
2021-03-20,1094,0,0,27.5,49.333333333333336,11.8125,12.116666666666667
2021-03-21,1144,0,0,28.9,52.833333333333336,9.104166666666666,12.133333333333333
2021-03-22,1113,0,0,29.4,51.541666666666664,7.320833333333334,12.166666666666666
2021-03-23,1116,0,0,29.1,46.541666666666664,13.529166666666667,12.183333333333334
2021-03-24,1190,0,0,29.5,46.208333333333336,14.525000000000004,12.2
2021-03-25,1190,0,0,29.2,48.625,9.991666666666665,12.233333333333333
2021-03-26,1085,0,0,28.6,49.416666666666664,9.799999999999999,12.25
2021-03-27,991,0,0,28.6,38.958333333333336,6.9375,12.266666666666667
2021-03-28,1104,0,0,28.8,41.75,12.091666666666667,12.3
2021-03-29,1122,0,1.1,28.8,46.416666666666664,12.274999999999999,12.316666666666666
2021-03-30,1117,0,4.2,28.2,60.166666666666664,12.820833333333335,12.35
2021-03-31,1115,0,0.5,28.9,76.04166666666667,23.400000000000002,12.366666666666667
