date,power_demand,load_shed,rainfall,mean_temperature,mean_apparent_temperature,relativehumidity_2m,windspeed_10m,windspeed_100m,daytime_length,dewpoint_2m,cloudcover,soil_temperature_0_to_7cm
2023-01-01,798,0,0,17.6,17.6,0,0,0,10.716666666666667,0,0,0
2023-01-02,828,0,0,18.1,18,74.95833333333333,7.120833333333334,11.675000000000002,10.716666666666667,12.725,1.0833333333333333,19.595833333333335
2023-01-03,789,0,0,17.9,17.6,73.54166666666667,7.3374999999999995,13.0625,10.733333333333333,12.799999999999999,4.5,19.900000000000002
2023-01-04,797,0,0,17,16.9,72.54166666666667,7.687499999999997,13.158333333333333,10.733333333333333,12.429166666666667,6.333333333333333,19.920833333333338
2023-01-05,813,0,0,17.5,17.7,77.45833333333333,7.483333333333333,13.441666666666668,10.733333333333333,12.7125,18.625,19.316666666666666
2023-01-06,773,0,0,17.7,18.2,79.29166666666667,7.491666666666667,15.545833333333334,10.75,13.637499999999998,20.166666666666668,19.579166666666662
2023-01-07,838,0,0,18.2,19,80.625,6.987500000000001,13.687499999999998,10.766666666666667,14.108333333333336,17.916666666666668,19.854166666666668
2023-01-08,825,0,0,19,20.2,83.08333333333333,6.454166666666666,11.487500000000002,10.766666666666667,15.025,24.416666666666668,20.233333333333338
2023-01-09,836,32,0,19.9,21,83.625,5.995833333333334,10.533333333333333,10.783333333333333,15.854166666666666,25.208333333333332,20.833333333333332
2023-01-10,836,0,0,19.7,20.2,78.25,6.6291666666666655,13.995833333333332,10.8,15.587499999999999,13.083333333333334,21.595833333333335
2023-01-11,843,0,0,18.6,18.5,74.125,6.841666666666666,13.404166666666667,10.783333333333333,14.375000000000002,1.6666666666666667,21.59166666666667
2023-01-12,838,0,0,17.8,17.3,69.41666666666667,6.508333333333333,12.89583333333333,10.8,12.333333333333334,0,20.929166666666667
2023-01-13,740,0,0,17.9,17.8,68.625,6.662499999999999,10.829166666666666,10.816666666666666,11.3125,0,20.241666666666664
2023-01-14,723,38,0.3,19.5,20.6,68.79166666666667,5.041666666666665,5.958333333333335,10.833333333333334,11.408333333333331,1.5416666666666667,20.087500000000002
2023-01-15,839,0,0.6,20.6,21.5,77.54166666666667,5.649999999999999,7.570833333333334,10.833333333333334,15.279166666666667,16.541666666666668,20.929166666666664
2023-01-16,806,0,0,19.9,19.8,72.95833333333333,5.991666666666667,9.854166666666664,10.85,14.974999999999996,54.75,21.987499999999997
2023-01-17,841,0,0,19,18.8,63.75,5.9125000000000005,11.808333333333332,10.866666666666667,12.491666666666667,47.166666666666664,21.762500000000003
2023-01-18,822,0,0,17.9,17.6,66.91666666666667,7.495833333333334,13.058333333333332,10.866666666666667,12.408333333333333,25.708333333333332,21.525000000000002
2023-01-19,799,0,0,17.8,16.5,67.70833333333333,6.416666666666665,12.791666666666666,10.9,11.520833333333334,3.4583333333333335,20.495833333333334
2023-01-20,810,0,0,16.9,16,58.708333333333336,8.104166666666666,14.14583333333333,10.916666666666666,9.170833333333333,9.5,20.495833333333334
2023-01-21,828,0,0,17.7,17.2,67.75,8.0375,12.566666666666665,10.916666666666666,10.3125,0.8333333333333334,19.45
2023-01-22,844,0,0,19.1,18.8,69.45833333333333,7.250000000000003,10.9,10.933333333333334,11.354166666666666,0,19.833333333333332
2023-01-23,855,0,0,20.1,20.2,66.91666666666667,7.295833333333332,11.358333333333334,10.95,12.004166666666668,0,20.699999999999996
2023-01-24,861,0,0,21,21.2,65.95833333333333,6.325,9.141666666666664,10.966666666666667,12.966666666666669,0,21.67916666666667
2023-01-25,830,0,0,21,21.7,64.54166666666667,7.329166666666667,12.375,10.983333333333333,13.520833333333334,0.25,22.516666666666666
2023-01-26,893,0,0,21.5,22.6,69.16666666666667,6.7458333333333345,11.325000000000001,11,14.591666666666667,0,22.712499999999995
2023-01-27,837,0,0,21.8,23.1,71.91666666666667,6.966666666666669,10.379166666666668,11.016666666666667,15.699999999999998,2.2916666666666665,23.05
2023-01-28,876,0,0,21.7,22.8,72.58333333333333,6.5249999999999995,10.404166666666667,11.016666666666667,16.1125,5.791666666666667,23.6125
2023-01-29,858,0,0,20.9,21.4,71.58333333333333,7.7749999999999995,14.524999999999997,11.05,15.912500000000001,0.125,23.595833333333335
2023-01-30,854,0,0,20.7,21.2,67.95833333333333,7.5,13.45833333333333,11.066666666666666,14.15,1.0833333333333333,23.229166666666668
2023-01-31,855,0,0,21.6,22.5,68.29166666666667,6.725000000000001,11.687500000000002,11.083333333333334,13.841666666666669,1.3333333333333333,22.912499999999994
2023-02-01,855,0,0,21.4,22.8,66.54166666666667,5.425,9.045833333333334,11.1,14.504166666666665,10.875,23.387500000000003
2023-02-02,879,0,0,20.9,20.6,77.33333333333333,7.670833333333333,13.883333333333333,11.116666666666667,17.045833333333334,59.75,22.983333333333334
2023-02-03,806,0,0,19.6,19.4,61.916666666666664,9.58333333333333,18.316666666666663,11.15,12.716666666666669,13.75,23.208333333333332
2023-02-04,865,0,0,20,20.4,64.04166666666667,7.133333333333332,14.841666666666667,11.15,12.033333333333333,6.458333333333333,22.183333333333334
2023-02-05,875,0,0,20.5,20.9,69.625,6.712500000000001,13.054166666666667,11.183333333333334,13.762500000000001,0.875,22.5
2023-02-06,877,0,0,20.9,21.2,66.25,6.3875,11.199999999999998,11.2,13.495833333333335,2.1666666666666665,22.8
2023-02-07,843,0,0,20.5,20.3,62.375,5.329166666666667,8.229166666666664,11.216666666666667,12.762500000000001,1.875,22.6125
2023-02-08,907,0,0,22.1,23.5,65.79166666666667,9.054166666666667,15.908333333333333,11.233333333333333,13.262499999999996,5.625,22.087500000000002
2023-02-09,918,0,0.1,22.2,24.1,74.70833333333333,8.008333333333336,15.358333333333333,11.25,16.71666666666667,34.625,23.725000000000005
2023-02-10,844,0,0,22.5,23.2,76.25,5.433333333333334,8.299999999999999,11.266666666666667,17.2875,39.416666666666664,24.070833333333336
2023-02-11,905,0,0,22.6,22.8,64.29166666666667,6.874999999999999,11.066666666666668,11.3,14.262500000000003,14.541666666666666,24.4875
2023-02-12,918,0,0.2,23.1,24.6,56.791666666666664,6.204166666666667,9.929166666666665,11.3,12.850000000000003,0.125,24.125
2023-02-13,867,0,0.2,21.7,20.8,70.41666666666667,7.654166666666665,13.499999999999998,11.333333333333334,17.083333333333332,20.458333333333332,24.91666666666666
2023-02-14,865,0,0,19.3,17.7,50.916666666666664,8.225,14.058333333333332,11.35,9.100000000000003,7.875,24.241666666666664
2023-02-15,868,0,0,20.1,19.5,48.208333333333336,8.345833333333333,12.87916666666667,11.366666666666667,7.158333333333334,0,22.3625
2023-02-16,885,0,0,20.9,20.5,54.25,5.916666666666667,8.241666666666669,11.4,9.82916666666667,0,22.520833333333332
2023-02-17,821,0,0,21.8,21.8,55,6.195833333333333,9.4375,11.416666666666666,10.679166666666667,0,23.337500000000002
2023-02-18,850,0,0,23,23.7,56,6.033333333333334,9.154166666666663,11.433333333333334,11.879166666666665,0,24.137499999999992
2023-02-19,925,0,0,23.8,25.6,59.125,5.704166666666667,9.679166666666667,11.45,14.02083333333333,13.291666666666666,24.83333333333333
2023-02-20,868,0,0,23.9,26,67.5,5.262500000000001,9.316666666666666,11.483333333333333,16.99166666666667,18.333333333333332,25.679166666666664
2023-02-21,888,0,0.3,24.1,26,69.33333333333333,4.966666666666666,7.4125000000000005,11.5,17.500000000000004,15.333333333333334,25.74166666666667
2023-02-22,948,0,0,25.1,27.1,71.16666666666667,6.958333333333336,11.720833333333331,11.516666666666667,18.062500000000004,20.125,25.675
2023-02-23,997,0,0.5,25.3,27.4,74.66666666666667,12.879166666666665,21.220833333333328,11.533333333333333,19.716666666666665,30.208333333333332,26.5
2023-02-24,976,0,0,25,27.6,75.375,12.699999999999996,20.88333333333333,11.566666666666666,20.05,34.375,26.837500000000002
2023-02-25,1008,0,0,25.8,26.9,72.33333333333333,6.6291666666666655,11.025000000000004,11.583333333333334,18.941666666666666,31.958333333333332,26.93749999999999
