date,power_demand,load_shed,rainfall,mean_temperature,mean_apparent_temperature,relativehumidity_2m,windspeed_10m,windspeed_100m,daytime_length,dewpoint_2m,cloudcover,soil_temperature_0_to_7cm
2018-03-27,746,0,8.6,26.3,30.4,72.83333333333333,5.8625,10.808333333333335,12.266666666666667,22.129166666666666,20.541666666666668,30.150000000000006
2018-03-28,754,0,0.1,27.1,31.2,76.16666666666667,4.633333333333333,8.187500000000002,12.3,21.412500000000005,23.083333333333332,28.125
2018-03-29,773,0,0.7,27.7,31.5,75.20833333333333,6.329166666666667,10.9,12.316666666666666,21.90416666666667,22.041666666666668,28.57083333333333
2018-03-30,190,0,8.3,27.4,30.7,72.5,9.245833333333334,15.762500000000001,12.35,21.733333333333334,23.041666666666668,29.150000000000002
2018-03-31,678,0,2.2,26,29.6,71.66666666666667,10.058333333333332,16.14166666666667,12.366666666666667,21.108333333333334,32.666666666666664,29.149999999999995
2018-04-01,822,0,0,27.5,30.4,74.95833333333333,5.654166666666668,9.899999999999999,12.383333333333333,20.687500000000004,32.458333333333336,27.891666666666666
2018-04-02,820,0,0,27.2,30.4,62.333333333333336,6.170833333333333,11.450000000000003,12.416666666666666,18.991666666666667,12.125,28.633333333333336
2018-04-03,795,0,0.4,27.8,31.4,66.04166666666667,5.745833333333334,11.041666666666664,12.433333333333334,19.874999999999996,41.25,28.66666666666666
2018-04-04,746,0,0,27.6,31.1,65,4.899999999999999,8.375000000000002,12.45,20.033333333333335,33.125,29.55416666666667
2018-04-05,654,0,0.5,27.4,30.6,64.70833333333333,4.391666666666667,6,12.483333333333333,19.795833333333334,9.666666666666666,29.575000000000003
2018-04-06,656,0,12.7,25.7,30,65.45833333333333,6.520833333333335,10.774999999999999,12.5,19.954166666666666,14.75,29.650000000000002
2018-04-07,778,0,1.6,26,30.7,80.66666666666667,4.908333333333332,8.429166666666667,12.533333333333333,21.962500000000002,37.291666666666664,28.462500000000002
2018-04-08,803,0,12.8,25.8,30.3,81.16666666666667,4.195833333333333,6.6916666666666655,12.55,22.308333333333334,52,28.229166666666657
2018-04-09,771,0,0.9,26.6,30.8,82.33333333333333,4.387499999999999,8.429166666666665,12.566666666666666,22.416666666666668,37.583333333333336,27.637500000000006
2018-04-10,825,0,7.1,26.8,31.6,74.95833333333333,5.145833333333333,9.629166666666665,12.583333333333334,21.483333333333334,18.041666666666668,28.025000000000002
2018-04-11,758,0,0.8,27.3,31.8,79.29166666666667,4.633333333333334,9.045833333333333,12.6,22.65833333333333,24.625,28.14166666666667
2018-04-12,716,0,10.5,26.8,31.4,75.83333333333333,5.820833333333333,10.108333333333333,12.616666666666667,22.29583333333333,18.833333333333332,28.745833333333326
2018-04-13,854,0,12.3,27.1,31.4,79.58333333333333,5.491666666666667,8.862500000000002,12.65,22.741666666666664,15.958333333333334,28.23333333333333
2018-04-14,504,0,3.6,27,31.6,75.70833333333333,6.3,10.750000000000002,12.666666666666666,22.0125,14.791666666666666,28.27083333333334
2018-04-15,845,0,10.5,27.2,32.2,78.79166666666667,7.629166666666666,12.979166666666664,12.7,22.733333333333338,18.333333333333332,28.116666666666664
2018-04-16,873,0,0,28.3,33.9,80.91666666666667,6.299999999999998,10.15416666666667,12.716666666666667,23.400000000000002,20.833333333333332,27.987500000000008
2018-04-17,522,0,7.4,26.8,31.7,76.45833333333333,3.7791666666666672,5.945833333333333,12.733333333333333,23.370833333333337,20.583333333333332,28.983333333333338
2018-04-18,845,0,12.2,26.5,30.6,81.45833333333333,5.787499999999999,9.566666666666668,12.766666666666667,23.129166666666674,27,28.441666666666666
2018-04-19,731,0,12,25,28.6,80.25,8.066666666666666,13.970833333333337,12.766666666666667,22.4375,26.958333333333332,27.575000000000003
2018-04-20,702,0,9.6,26.6,30.6,86.66666666666667,11.212499999999999,17.875,12.8,22.5125,69.20833333333333,26.63333333333333
2018-04-21,545,0,6.2,28,32.7,85.66666666666667,13.850000000000001,22.604166666666668,12.816666666666666,23.82083333333333,47.625,27.125
2018-04-22,544,0,10.1,27.6,32.7,84.125,14.258333333333338,23.504166666666666,12.85,24.91666666666666,47.291666666666664,28.3125
2018-04-23,842,0,1.6,28.2,34.4,84.83333333333333,10.504166666666666,17.737500000000004,12.866666666666667,24.6875,41.208333333333336,28.391666666666666
2018-04-24,868,0,0,28.4,34.6,83.58333333333333,6.120833333333334,11,12.866666666666667,24.995833333333337,34.666666666666664,28.962500000000002
2018-04-25,698,0,0.7,28.5,33.6,81.625,4.925,7.029166666666668,12.9,24.6875,22.541666666666668,29.279166666666672
2018-04-27,777,0,1.5,26.9,31.3,79.04166666666667,5.4875,10.174999999999999,12.95,22.3125,12.75,28.083333333333332
2018-04-28,843,0,2.8,27.5,31.9,73.91666666666667,3.920833333333333,6.658333333333334,12.966666666666667,21.587500000000002,22.75,28.079166666666676
2018-04-29,591,0,14.4,25.6,30.3,72.79166666666667,5.7250000000000005,10.608333333333333,12.983333333333333,21.862499999999997,9.708333333333334,28.754166666666666
2018-04-30,385,0,6.2,24.1,28,87.70833333333333,7.291666666666665,12.645833333333336,13,23.38333333333333,37.333333333333336,26.92916666666667
2018-05-01,752,0,5.2,25.7,30.1,91,8.987499999999999,16.70416666666667,13.033333333333333,22.537499999999998,44.916666666666664,25.245833333333337
2018-05-02,410,0,13.1,25.6,30.2,82.5,6.016666666666667,10.316666666666666,13.033333333333333,22.34166666666667,41.166666666666664,26.479166666666657
2018-05-03,689,0,11.8,24.8,29.2,83.83333333333333,6.112500000000001,10.891666666666667,13.05,22.47916666666666,24.541666666666668,27.070833333333336
2018-05-04,650,0,25.9,25.2,29.6,87.625,5.908333333333332,10.000000000000002,13.083333333333334,22.49166666666667,22.416666666666668,26.462500000000002
2018-05-05,596,0,17.9,25.7,30.5,88.5,8.9,15.683333333333337,13.083333333333334,23.104166666666668,24,26.6875
2018-05-06,833,0,16.4,27.5,32.2,88.04166666666667,7.837499999999998,14.366666666666662,13.116666666666667,23.55,58,26.58333333333333
2018-05-07,737,0,8.4,28.1,32.2,84.83333333333333,12.766666666666671,21.804166666666664,13.133333333333333,24.62500000000001,47.833333333333336,27.629166666666663
2018-05-08,804,0,15.1,28.1,32.5,81.58333333333333,16.195833333333333,26.404166666666665,13.15,24.599999999999998,48.083333333333336,27.933333333333334
2018-05-09,786,0,0.5,28.4,33,83.375,15.975000000000001,26.495833333333334,13.166666666666666,24.954166666666666,39.75,28.20416666666667
